route_a,a_route_short_name,a_route_long_name,route_b,b_route_short_name,b_route_long_name,overlap_metric,overlap_value,shared_stops,route_a_stops,route_b_stops
LTFRB_PUJ1255,,Dian - Libertad,LTFRB_PUJ1729,,LIBERTAD-DIAN,jaccard,0.6666666666666666,8,12,8
LTFRB_PUJ1948,,EDSA NORTH AVE - QC HALL,LTFRB_PUJ1949,,EDSA NORTH AVE - QC HALL,jaccard,0.6666666666666666,8,9,11
LTFRB_PUB1015,,Ayala Grotto (SJDM) via Leveriza,LTFRB_PUB1151,,"FTI - Tungko, SJDM via Lagro, C'wealth Ave EDSA",jaccard,0.6666666666666666,110,138,137
LTFRB_PUJ2241,,Libertad QI via LGuinto,LTFRB_PUJ2524,,Libertad-PCampa,jaccard,0.6666666666666666,18,23,22
LTFRB_PUJ1282,,Divisoria - Sangandaan via Maypajo,LTFRB_PUJ1964,,DIVISORIA - SANGANDAAN,jaccard,0.6666666666666666,24,31,29
LTFRB_PUJ1195,,Boni/Pinatubo - Stop & Shop,LTFRB_PUJ2309,,Boni Pinatubo StopnShop via Pinagtipunan,jaccard,0.6666666666666666,16,21,19
LTFRB_PUJ1055,,Arroceros - Proj. 2 & 3 via Kamuning E. Rodriguez,LTFRB_PUJ2100,,ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ,jaccard,0.6666666666666666,38,52,43
LTFRB_PUJ1954,,EDSA CENTRAL - GUADALUPE via PIONEER,LTFRB_PUJ2209,,EDSA SHAW Guadalupe via S MAdre,jaccard,0.6666666666666666,8,12,8
LTFRB_PUJ1629,,Del Monte - Kanloan via Mayon,LTFRB_PUJ2519,,Kanlaon-Del Monte via Mayon,jaccard,0.6666666666666666,10,14,11
LTFRB_PUB1043,,Domestic Grotto via EDSA,LTFRB_PUB1152,,"FTI - Tungko, SJDM via Lagro, C'wealth Ave EDSA",jaccard,0.6666666666666666,118,153,142
LTFRB_PUJ1191,,Boni - Kalentong/JRC via Boni Ave.,LTFRB_PUJ1193,,Boni (Robinson's Complex) - Kalentong/JRC,jaccard,0.6666666666666666,10,12,13
LTFRB_PUJ1190,,Boni - Kalentong/JRC via Boni Ave.,LTFRB_PUJ2035,,BONI - KALENTONG,jaccard,0.6666666666666666,8,10,10
LTFRB_PUJ1524,,Pasay Rotonda - Signal Village,LTFRB_PUJ1525,,Pasay Rotonda - Signal Village,jaccard,0.6666666666666666,20,20,30
LTFRB_PUB1045,,Leveriza Monumento,LTFRB_PUB1084,,Monumento NAIA via EDSA Coastal Rd,jaccard,0.6666666666666666,68,82,88
LTFRB_PUJ2563,,Multinational Vill Gate along Imelda Ave,LTFRB_PUJ2564,,Multinational Vill Gate along Imelda Ave,jaccard,0.6666666666666666,8,12,8
LTFRB_PUJ1140,,Balintawak - Novaliches via Quirino Hi-way,LTFRB_PUJ2169,,Balintawak Blumentritt via Bonifacio,jaccard,0.6666666666666666,42,47,58
LTFRB_PUJ2317,,Don Mariano Marcos Ave Quirino Highway via Tsora,LTFRB_PUJ2439,,Tandang Sora Mindanao Ave,jaccard,0.6666666666666666,18,27,18
LTFRB_PUJ1148,,Bel-Air-Washington,LTFRB_PUJ2061,,BEL AIR - WASHINGTON,jaccard,0.6666666666666666,8,10,10
LTFRB_PUJ2306,,Binan Bicutan(Taguig) via Sucat SSH,LTFRB_PUJ2458,,Alabang Binan via National Road,jaccard,0.6666666666666666,42,63,42
LTFRB_PUJ2300,,Bicutan Pasay RTDA,LTFRB_PUJ2302,,Bicutan Pasay RTDA,jaccard,0.6666666666666666,20,29,21
LTFRB_PUJ2356,,Namayan Vergara,LTFRB_PUJ2517,,Kalentong JRC-Namayan via P Martinez,jaccard,0.6666666666666666,4,6,4
LTFRB_PUB1065,,Ayala Balintawak,LTFRB_PUB1124,,Baclaran-Navotas Terminal via EDSA,jaccard,0.6666666666666666,60,64,86
LTFRB_PUJ1098,,Baclaran - Sucat/SSH via Quirino Ave.,LTFRB_PUJ2594,,Sucat-SM MOA,jaccard,0.6666666666666666,40,52,48
LTFRB_PUJ1234,,Cubao - Lagro via Kalayaan,LTFRB_PUJ1738,,LAGRO-ANONAS,jaccard,0.6666666666666666,56,71,69
LTFRB_PUB1011,,Alabang Malanday,LTFRB_PUB1121,,"Baclaran-Malanday via Edsa, McArthur",jaccard,0.6666666666666666,98,124,121
LTFRB_PUJ1878,,NOVA-PANGARAP VILL,LTFRB_PUJ2117,,AMPARO - NOVALICHES,jaccard,0.6666666666666666,28,38,32
LTFRB_PUJ1878,,NOVA-PANGARAP VILL,LTFRB_PUJ1879,,NOVA-PANGARAP VILL,jaccard,0.6666666666666666,28,38,32
LTFRB_PUJ1235,,Cubao - Lagro via Kalayaan,LTFRB_PUJ1739,,LAGRO-ANONAS,jaccard,0.6666666666666666,58,74,71
LTFRB_PUJ1876,,NOVA-TALA,LTFRB_PUJ2145,,NOVA-PANGARAP VILL,jaccard,0.6666666666666666,36,54,36
LTFRB_PUJ1969,,DIVISORIA - QUIAPO via EVANGELISTA,LTFRB_PUJ2406,,Quiapo Sangandaan via Evangelista,jaccard,0.6666666666666666,6,9,6
LTFRB_PUJ2266,,SM FAIRVIEW LAGRO SUBDIVISION LOOP,LTFRB_PUJ2523,,Lagro-SM Fairview,jaccard,0.6666666666666666,8,8,12
LTFRB_PUJ2266,,SM FAIRVIEW LAGRO SUBDIVISION LOOP,LTFRB_PUJ2522,,Lagro-SM Fairview,jaccard,0.6666666666666666,8,8,12
LTFRB_PUJ2332,,Karuhatan Sta Cruz via Fuentes,LTFRB_PUJ2539,,Malinta Pier via Monumento,jaccard,0.6666666666666666,46,54,61
LTFRB_PUJ1180,,"Blumentritt - Remedios via Quiapo, L. Guinto",LTFRB_PUJ1181,,"Blumentritt - Remedios via Quiapo, L. Guinto",jaccard,0.6666666666666666,24,30,30
LTFRB_PUB1013,,Ayala Dasmarinas (Cavite) via Coastal Rd,LTFRB_PUB1143,,"Dasmarinas - Plaza Lawton via E. Aguinaldo Highway, Roxas Blvd",jaccard,0.6666666666666666,80,98,102
LTFRB_PUJ2271,,YALE CM RECTO,LTFRB_PUJ2272,,YALE CM RECTO,jaccard,0.6666666666666666,16,20,20
LTFRB_PUJ1031,,Alabang - Pasay RTDA. Via South Super Highway,LTFRB_PUJ1787,,PASAY ROTUNDA - ALABANG (KANAN) via NICHOLS SERVICE RD,jaccard,0.6666666666666666,18,23,22
LTFRB_PUJ2215,,Guadalupe Cartimar GilPuyat Buendia,LTFRB_PUJ2326,,Guadalupe Cartimar via Roxas Blvd,jaccard,0.6666666666666666,12,13,17
LTFRB_PUJ2038,,BLUMENTRITT - REMEDIOS via QUIAPO,LTFRB_PUJ2048,,BLUMENTRITT - PASAY RTDA via QUIAPO,jaccard,0.6666666666666666,26,28,37
LTFRB_PUJ2466,,Angono Rosario,LTFRB_PUJ2590,,Rosario-San Juan Taytay,jaccard,0.6666666666666666,46,66,49
LTFRB_PUJ1604,,Camarin-Trinoma,LTFRB_PUJ2321,,Ever Gotesco Camarin via Zapote,jaccard,0.6666666666666666,56,84,56
LTFRB_PUJ1680,,PIER SOUTH-FAIRVIEW DAHLIA-PHILCOA,LTFRB_PUJ1684,,PHILCOA - PIER SOUTH,jaccard,0.6666666666666666,62,93,62
LTFRB_PUB1033,,Baclaran Monumento via EDSA,LTFRB_PUB1061,,Alabang Monumento via EDSA,jaccard,0.6666666666666666,72,79,101
LTFRB_PUJ1430,,Malinta - Bocaue via McArthur Hi-way,LTFRB_PUJ1627,,Prenza (Marilao) - Monumento via McArthur Hi-way,jaccard,0.6666666666666666,48,50,70
LTFRB_PUJ1379,,"Jordan Plains - Philcoa via Marcos Ave., Welcome Rotonda",LTFRB_PUJ1942,,FAIRVIEW - PHILCOA,jaccard,0.6666666666666666,34,51,34
LTFRB_PUJ1382,,"Kamuning - Vito Cruz via E. Rodriguez, Mabini",LTFRB_PUJ1383,,"Kamuning - Vito Cruz via E. Rodriguez, Mabini",jaccard,0.6666666666666666,36,43,47
LTFRB_PUJ2053,,BLUMENTRITT - NOVALICHES,LTFRB_PUJ2054,,BLUMENTRITT - NOVALICHES,jaccard,0.6666666666666666,42,44,61
LTFRB_PUJ1595,,T.M. Kalaw - Balara via Katipunan,LTFRB_PUJ2602,,Arroceros Philcoa via Quezon Ave,jaccard,0.6666666666666666,38,54,41
LTFRB_PUJ2477,,Baliwag Malinta,LTFRB_PUJ2532,,Malinta Hagonoy via MacArthur Highway,jaccard,0.6666666666666666,50,50,75
LTFRB_PUJ2487,,Binangonan-Cainta,LTFRB_PUJ2495,,Binangonan-Taytay via Angono,jaccard,0.6666666666666666,32,46,34
LTFRB_PUJ1394,,Lagro - Panay Ave. via Quezon Ave.,LTFRB_PUJ2231,,Lagro SM North,jaccard,0.6666666666666666,52,70,60
LTFRB_PUB1031,,Baclaran Malanday via EDSA,LTFRB_PUB1033,,Baclaran Monumento via EDSA,jaccard,0.6666666666666666,76,111,79
LTFRB_PUB1024,,Ayala Novaliches via EDSA Buendia,LTFRB_PUB1038,,Baclaran Novaliches via EDSA Quirino,jaccard,0.6666666666666666,76,86,104
LTFRB_PUJ2067,,BAGONG SILANG - SM FAIRVIEW via MALIGAYA PARK,LTFRB_PUJ2070,,BAGONG SILANG - NOVALICHES,jaccard,0.6666666666666666,26,33,32
LTFRB_PUJ2480,,BBB Tullahan Recto via F Huertas Oroqueta,LTFRB_PUJ2540,,Malinta Recto via F Huertas,jaccard,0.6666666666666666,36,38,52
LTFRB_PUJ2073,,BACLARAN - SUCAT SSH via NINOY AQUINO AVE,LTFRB_PUJ2594,,Sucat-SM MOA,jaccard,0.6666666666666666,38,47,48
LTFRB_PUJ1419,,Malabon - Monumento via Letre,LTFRB_PUJ1719,,MONUMENTO-MALABON via LETRE,jaccard,0.6666666666666666,14,16,19
LTFRB_PUJ1407,,Lagro - SM Fairview Loop,LTFRB_PUJ2266,,SM FAIRVIEW LAGRO SUBDIVISION LOOP,jaccard,0.6666666666666666,8,12,8
LTFRB_PUJ1406,,Lagro - SM Fairview Loop,LTFRB_PUJ2266,,SM FAIRVIEW LAGRO SUBDIVISION LOOP,jaccard,0.6666666666666666,8,12,8
LTFRB_PUJ1402,,Bagong Silang - Ever Gotesco extended to Philcoa,LTFRB_PUJ2015,,CAMARIN - QMC PHILCOA,jaccard,0.6666666666666666,60,76,74
LTFRB_PUJ1398,,"Quirino Hi-way/Zabarte - Almar Subdivision -  Panay Ave. via Regalado, Que*",LTFRB_PUJ2120,,ALMAR ZABARTE - WELCOME RTDA via REGALADO QA,jaccard,0.6666666666666666,72,78,102
LTFRB_PUB1028,,Ayala UE Caloocan via EDSA,LTFRB_PUB1089,,Monumento Sucat via EDSA,jaccard,0.6666666666666666,64,82,78
LTFRB_PUB1028,,Ayala UE Caloocan via EDSA,LTFRB_PUB1087,,Monumento Philcite via Ayala EDSA,jaccard,0.6666666666666666,64,82,78
LTFRB_PUJ2082,,BACLARAN - DIVISORIA,LTFRB_PUJ2499,,Escolta-Libertad via Mabini,jaccard,0.6666666666666666,22,30,25
LTFRB_PUJ1789,,NOVALICHES - RIZAL AVE. via BANAL,LTFRB_PUJ2053,,BLUMENTRITT - NOVALICHES,jaccard,0.6666666666666666,42,61,44
LTFRB_PUJ1583,,"San Andres Mkt. - Sta. Ana via P. Faura, P. Gil",LTFRB_PUJ2429,,Sta Ana P Faura,jaccard,0.6666666666666666,14,19,16
LTFRB_PUB1151,,"FTI - Tungko, SJDM via Lagro, C'wealth Ave EDSA",LTFRB_PUB1159,,"Grotto - NAIA via EDSA, Ayala, Buendia Extn",jaccard,0.6666666666666666,112,137,143
LTFRB_PUJ2039,,BLUMENTRITT - QUIAPO,LTFRB_PUJ2610,,Arroceros Retiro via Dimasalang,jaccard,0.6666666666666666,12,15,15
LTFRB_PUJ1431,,Malinta - Bocaue via McArthur Hi-way,LTFRB_PUJ1627,,Prenza (Marilao) - Monumento via McArthur Hi-way,jaccard,0.6666666666666666,48,50,70
LTFRB_PUB1197,,Taytay  - Quiapo via Manila East Road,LTFRB_PUJ2595,,Taytay-Rosario,jaccard,0.6666666666666666,62,81,74
LTFRB_PUJ1288,,Divisoria - Sta. Mesa via R. Magsaysay,LTFRB_PUJ1485,,"Murphy - North Harbor via Divisoria, Sta. Mesa",jaccard,0.6666666666666666,30,37,38
LTFRB_PUJ1030,,Alabang - Pasay RTDA. Via FTI Service Rd.,LTFRB_PUJ1787,,PASAY ROTUNDA - ALABANG (KANAN) via NICHOLS SERVICE RD,jaccard,0.6666666666666666,18,23,22
LTFRB_PUJ1756,,FRISCO-REMEDIOS,LTFRB_PUJ2599,,Arroceros Frisco,jaccard,0.6666666666666666,34,50,35
LTFRB_PUB1082,,Malanday Sucat via EDSA,LTFRB_PUB1123,,"Baclaran-Malanday viaEDSA, McArthur, Ayala",jaccard,0.6666666666666666,102,125,130
LTFRB_PUJ2187,,Blumentritt Vito Cruz L Guinto,LTFRB_PUJ2380,,Pasay RTDA Monumento via Taft Ave JA Santos,jaccard,0.6666666666666666,20,20,30
LTFRB_PUJ1757,,FRISCO-REMEDIOS,LTFRB_PUJ2504,,Frisco-Sta Cruz,jaccard,0.6666666666666666,42,51,54
LTFRB_PUJ1841,,STOP N SHOP - BACOOD,LTFRB_PUJ2286,,Bacood Quiapo (Barbosa) via R Magsaysay,jaccard,0.6666666666666666,6,7,8
LTFRB_PUJ1841,,STOP N SHOP - BACOOD,LTFRB_PUJ1842,,STOP N SHOP - BACOOD,jaccard,0.6666666666666666,6,7,8
LTFRB_PUJ1332,,Monumento - Pier South via Rizal Ave.,LTFRB_PUJ1715,,MONUMENTO-PIER,jaccard,0.6666666666666666,34,43,42
LTFRB_PUB1086,,Monumento Philcite via Ayala EDSA,LTFRB_PUB1126,,Baclaran-Navotas Terminal via Edsa Ayala,jaccard,0.6666666666666666,76,84,106
LTFRB_PUB1088,,Monumento Sucat via EDSA,LTFRB_PUB1148,,FTI - Navotas Terminal via EDSA,jaccard,0.6666666666666666,80,93,107
LTFRB_PUJ1011,,A. Rivera - Raon via Tomas Mapua,LTFRB_PUJ2138,,A RIVERA - STA CRUZ,jaccard,0.6666666666666666,10,13,12
LTFRB_PUJ2505,,Frisco-Sta Cruz,LTFRB_PUJ2571,,Munoz-Remedios via Sta Cruz,jaccard,0.6666666666666666,42,50,55
LTFRB_PUJ1433,,Malinta - Monumento via McArthur Hi-way,LTFRB_PUJ2557,,Monumento Malanday,jaccard,0.6666666666666666,24,24,36
LTFRB_PUJ1433,,Malinta - Monumento via McArthur Hi-way,LTFRB_PUJ2558,,Monumento Malanday,jaccard,0.6666666666666666,24,24,36
LTFRB_PUB1176,,"Pacita Complex (SP, Lag) - Letre via EDSA",LTFRB_PUB1182,,"Pacita - Novaliches Term via Malinta Ex, EDSA",jaccard,0.6666666666666666,120,151,149
LTFRB_PUJ2035,,BONI - KALENTONG,LTFRB_PUJ2308,,Boni Pinatubo Kalentong JRU,jaccard,0.6666666666666666,8,10,10
LTFRB_PUJ2466,,Angono Rosario,LTFRB_PUJ2493,,Binangonan-Shaw Blvd,jaccard,0.6666666666666666,60,66,84
LTFRB_PUJ1607,,Proj 7 - Quiapo,LTFRB_PUJ1610,,proj. 8 - Quiapo,jaccard,0.6666666666666666,44,47,63
LTFRB_PUJ1758,,CUBAO-TM KALAW,LTFRB_PUJ1996,,CUBAO - QUIAPO,jaccard,0.6666666666666666,30,44,31
LTFRB_PUJ1209,,Camella Homes Springville Subd.-Talon Las Pinas,LTFRB_PUJ1210,,Camella (Gawaran) - Lozada Market via Marcos Alvarez,jaccard,0.6666666666666666,18,24,21
LTFRB_PUB1039,,Baclaran SJDM via Commonwealth EDSA,LTFRB_PUB1171,,Norzagaray - Baclaran Via Commonwealth Ave,jaccard,0.6651982378854625,151,190,188
LTFRB_PUB1003,,Alabang Fairview,LTFRB_PUB1177,,Pacita Complex - SM Fairview via EDSA,jaccard,0.6647727272727273,117,129,164
LTFRB_PUB1041,,Baclaran SM Fairview via Lagro,LTFRB_PUB1112,,Baclaran - Grotto via Commonwealth Ave,jaccard,0.6645569620253164,105,114,149
LTFRB_PUB1032,,Baclaran Malanday via EDSA,LTFRB_PUB1121,,"Baclaran-Malanday via Edsa, McArthur",jaccard,0.6644295302013423,99,127,121
LTFRB_PUB1011,,Alabang Malanday,LTFRB_PUB1120,,"Baclaran-Malanday via Edsa, McArthur",jaccard,0.6643835616438356,97,124,119
LTFRB_PUB1132,,Baclaran - SM Fairview via Lagro C'wealth,LTFRB_PUB1133,,"Baclaran - SM Fairview via Lagro, Ayala",jaccard,0.6642857142857143,93,117,116
LTFRB_PUB1121,,"Baclaran-Malanday via Edsa, McArthur",LTFRB_PUB1169,,NAIA - Malanday via EDSA,jaccard,0.6642857142857143,93,121,112
LTFRB_PUB1032,,Baclaran Malanday via EDSA,LTFRB_PUB1092,,"Alabang - Malanday via EDSA, McArthur",jaccard,0.6642857142857143,93,127,106
LTFRB_PUB1001,,Alabang (Starmall) Lagro,LTFRB_PUB1057,,SM Fairview Ayala Leveriza via EDSA,jaccard,0.6642335766423357,91,123,105
LTFRB_PUB1092,,"Alabang - Malanday via EDSA, McArthur",LTFRB_PUB1166,,"Malanday Term - NAIA viaEDSA, Buendia, Ayala",jaccard,0.664179104477612,89,106,117
LTFRB_PUJ1936,,FAIRVIEW WET MARKET - PIER SOUTH via QUEZON AVE,LTFRB_PUJ2101,,ARROCEROS - FAIRVIEW MARKET,jaccard,0.6637168141592921,75,92,96
LTFRB_PUB1045,,Leveriza Monumento,LTFRB_PUB1126,,Baclaran-Navotas Terminal via Edsa Ayala,jaccard,0.6637168141592921,75,82,106
LTFRB_PUB1010,,Alabang Malabon (Letre) via EDSA,LTFRB_PUB1018,,Ayala Malabon via EDSA,jaccard,0.6636363636363637,73,104,79
LTFRB_PUB1085,,Monumento NAIA via EDSA Coastal Rd,LTFRB_PUB1124,,Baclaran-Navotas Terminal via EDSA,jaccard,0.6635514018691588,71,92,86
LTFRB_PUB1137,,Bagong Silang - Sta. Cruz via Malinta Exit,LTFRB_PUB1138,,Bagong Silang - Sta. Cruz via Malinta Exit,jaccard,0.6633663366336634,67,79,89
LTFRB_PUJ1912,,MALINTA - MALOLOS,LTFRB_PUJ2559,,Monumento Malolos,jaccard,0.6631578947368421,63,63,95
LTFRB_PUJ1913,,MALINTA - MALOLOS,LTFRB_PUJ2559,,Monumento Malolos,jaccard,0.6631578947368421,63,63,95
LTFRB_PUB1015,,Ayala Grotto (SJDM) via Leveriza,LTFRB_PUB1114,,Baclaran - Minuyan via Commonwealth Ave,jaccard,0.6631578947368421,126,138,178
LTFRB_PUJ1911,,MALINTA - STA MARIA,LTFRB_PUJ2532,,Malinta Hagonoy via MacArthur Highway,jaccard,0.6630434782608695,61,78,75
LTFRB_PUJ2535,,Malinta Hagonoy via Meycauayan,LTFRB_PUJ2543,,Malinta Sta. Maria via McArthur,jaccard,0.6630434782608695,61,76,77
LTFRB_PUJ1437,,Malinta - Sta. Maria via McArthur Hi-way,LTFRB_PUJ2535,,Malinta Hagonoy via Meycauayan,jaccard,0.6630434782608695,61,77,76
LTFRB_PUJ1910,,MALINTA - STA MARIA,LTFRB_PUJ2535,,Malinta Hagonoy via Meycauayan,jaccard,0.6630434782608695,61,77,76
LTFRB_PUJ1400,,Bagong Silang - Ever Gotesco extended to Philcoa,LTFRB_PUJ2015,,CAMARIN - QMC PHILCOA,jaccard,0.6630434782608695,61,79,74
LTFRB_PUJ1605,,Camarin-Trinoma,LTFRB_PUJ2014,,CAMARIN - QMC PHILCOA,jaccard,0.6630434782608695,61,86,67
LTFRB_PUJ1436,,Malinta - Sta. Maria via McArthur Hi-way,LTFRB_PUJ2532,,Malinta Hagonoy via MacArthur Highway,jaccard,0.6630434782608695,61,78,75
LTFRB_PUJ1645,,Malinta - Malolos via McArthur Hi-way,LTFRB_PUJ2543,,Malinta Sta. Maria via McArthur,jaccard,0.6630434782608695,61,76,77
LTFRB_PUJ2431,,Sta Maria Malinta via McArthur,LTFRB_PUJ2532,,Malinta Hagonoy via MacArthur Highway,jaccard,0.6630434782608695,61,78,75
LTFRB_PUJ2206,,EDSA Shaw Angono,LTFRB_PUJ2488,,Binangonan-EDSA Shaw via Angono,jaccard,0.6629213483146067,59,75,73
LTFRB_PUJ1395,,Lagro - Panay Ave. via Quezon Ave.,LTFRB_PUJ1739,,LAGRO-ANONAS,jaccard,0.6627906976744186,57,72,71
LTFRB_PUJ1235,,Cubao - Lagro via Kalayaan,LTFRB_PUJ1982,,CUBAO KALAYAAN - SM LAGRO,jaccard,0.6627906976744186,57,74,69
LTFRB_PUJ1401,,Bagong Silang - Ever Gotesco extended to Philcoa,LTFRB_PUJ2322,,Ever Gotesco Camarin via Zapote,jaccard,0.6627906976744186,57,84,59
LTFRB_PUB1152,,"FTI - Tungko, SJDM via Lagro, C'wealth Ave EDSA",LTFRB_PUB1156,,"Grotto - Baclaran via Commonwealth Ave, Ayala",jaccard,0.6627218934911243,112,142,139
LTFRB_PUB1155,,"Grotto - Baclaran via Commonwealth Ave, Ayala",LTFRB_PUB1158,,"Grotto - NAIA via EDSA, Fairview",jaccard,0.6626506024096386,110,132,144
LTFRB_PUJ1364,,Gumaok (SJDM) - Novaliches TP,LTFRB_PUJ2369,,Novaliches Palmera (SJDM),jaccard,0.6625,53,63,70
LTFRB_PUB1133,,"Baclaran - SM Fairview via Lagro, Ayala",LTFRB_PUB1160,,"Grotto - NAIA via EDSA, Ayala, Buendia Extn",jaccard,0.6625,106,116,150
LTFRB_PUJ1737,,LAGRO-CITY HALL,LTFRB_PUJ2014,,CAMARIN - QMC PHILCOA,jaccard,0.6623376623376623,51,61,67
LTFRB_PUB1003,,Alabang Fairview,LTFRB_PUB1132,,Baclaran - SM Fairview via Lagro C'wealth,jaccard,0.6621621621621622,98,129,117
LTFRB_PUJ2590,,Rosario-San Juan Taytay,LTFRB_PUJ2595,,Taytay-Rosario,jaccard,0.6621621621621622,49,49,74
LTFRB_PUJ1558,,"Proj. 7 - T.M. Kalaw via Roosevelt, Quezon Ave.",LTFRB_PUJ1560,,Proj. 8 - T.M. Kalaw via Quezon Ave.,jaccard,0.6621621621621622,49,53,70
LTFRB_PUB1134,,"Baclaran - SM Fairview via Lagro, Ayala",LTFRB_PUB1149,,FTI - SM Fairview via Lagro Commonwealth,jaccard,0.6620689655172414,96,126,115
LTFRB_PUB1083,,Malanday Sucat via EDSA,LTFRB_PUB1121,,"Baclaran-Malanday via Edsa, McArthur",jaccard,0.6619718309859155,94,115,121
LTFRB_PUJ1863,,PROJ 2&3-VITO CRUZ MABINI,LTFRB_PUJ2258,,PROJ 2&3 TM KALAW via E RODRIGUEZ,jaccard,0.6617647058823529,45,66,47
LTFRB_PUJ1483,,"Munoz - Remedios via Quiapo, L. Guinto",LTFRB_PUJ1558,,"Proj. 7 - T.M. Kalaw via Roosevelt, Quezon Ave.",jaccard,0.6617647058823529,45,60,53
LTFRB_PUB1074,,Ayala Malanday via EDSA,LTFRB_PUB1120,,"Baclaran-Malanday via Edsa, McArthur",jaccard,0.6616541353383458,88,102,119
LTFRB_PUJ1483,,"Munoz - Remedios via Quiapo, L. Guinto",LTFRB_PUJ1606,,Proj 7 - Quiapo,jaccard,0.6615384615384615,43,60,48
LTFRB_PUJ1805,,LAGRO - RIZAL AVE via A. BONIFACIO,LTFRB_PUJ2053,,BLUMENTRITT - NOVALICHES,jaccard,0.6612903225806451,41,59,44
LTFRB_PUJ2097,,ARROCEROS - PROJ 8 via ESPANA,LTFRB_PUJ2608,,Arroceros Proj 7 via Espana,jaccard,0.6612903225806451,41,60,43
LTFRB_PUJ2229,,Lagro Philcoa,LTFRB_PUJ2234,,Lagro V Luna Anonas,jaccard,0.6612903225806451,41,41,62
LTFRB_PUJ1478,,"Monumento - Vito Cruz via Rizal Ave., Taft Ave.",LTFRB_PUJ1790,,MONUMNTO-LIBERTADvTAFTAVENUE,jaccard,0.6612903225806451,41,51,52
LTFRB_PUJ1736,,LAGRO-CITY HALL,LTFRB_PUJ2227,,Lagro Don Antonio Heights,jaccard,0.6612903225806451,41,53,50
LTFRB_PUB1038,,Baclaran Novaliches via EDSA Quirino,LTFRB_PUB1085,,Monumento NAIA via EDSA Coastal Rd,jaccard,0.6610169491525424,78,104,92
LTFRB_PUJ1507,,"Novaliches (TP) - Bigte (Norzagaray, Bulacan) via Quirino Highway",LTFRB_PUJ2418,,Sapang Palay Jordan Plains via Quirino Highway,jaccard,0.6608695652173913,76,82,109
LTFRB_PUJ1334,,Espana Rotonda - Proj. 2 & 3 via Timog,LTFRB_PUJ1857,,PROJECT 2 and 3 - QUIAPO,jaccard,0.6607142857142857,37,38,55
LTFRB_PUJ1399,,"Quirino Hi-way/Zabarte - Almar Subdivision -  Panay Ave. via Regalado, Que*",LTFRB_PUJ2119,,ALMAR ZABARTE - WELCOME RTDA via REGALADO QA,jaccard,0.6605504587155964,72,80,101
LTFRB_PUB1031,,Baclaran Malanday via EDSA,LTFRB_PUB1093,,"Alabang - Malanday via EDSA, McArthur",jaccard,0.6601307189542484,101,111,143
LTFRB_PUJ1378,,"Jordan Plains - Philcoa via Marcos Ave., Welcome Rotonda",LTFRB_PUJ1869,,PHILCOA - FAIRVIEW DAHLIA,jaccard,0.66,33,47,36
LTFRB_PUJ2489,,Binangonan-EDSA Shaw via Angono,LTFRB_PUJ2597,,Angono EDSA Shaw Blvd,jaccard,0.66,66,86,80
LTFRB_PUJ2100,,ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ,LTFRB_PUJ2255,,PROJ 2&3 KALAW via RODRIGUEZ,jaccard,0.66,33,43,40
LTFRB_PUJ1806,,GREENFIELDS - SANGANGDAAN,LTFRB_PUJ2171,,Balintawak De la Costa,jaccard,0.66,33,37,46
LTFRB_PUB1028,,Ayala UE Caloocan via EDSA,LTFRB_PUB1046,,Leveriza Monumento,jaccard,0.6597938144329897,64,82,79
LTFRB_PUJ1240,,Dasmarinas Resettlement Area - Baclaran via Coastal Rd.,LTFRB_PUJ2408,,Resettlement Zapote (DBB),jaccard,0.6597938144329897,64,93,68
LTFRB_PUJ1994,,CUBAO - REMEDIOS,LTFRB_PUJ2106,,ARROCEROS - CUBAO YALE,jaccard,0.6595744680851063,31,46,32
LTFRB_PUJ1071,,"Baclaran - Blumentritt via L. Guinto, Quiapo",LTFRB_PUJ2047,,BLUMENTRITT - PASAY RTDA via QUIAPO,jaccard,0.6595744680851063,31,42,36
LTFRB_PUB1015,,Ayala Grotto (SJDM) via Leveriza,LTFRB_PUB1067,,Ayala Fairview via EDSA,jaccard,0.6595744680851063,93,138,96
LTFRB_PUJ1994,,CUBAO - REMEDIOS,LTFRB_PUJ2105,,ARROCEROS - CUBAO YALE,jaccard,0.6595744680851063,31,46,32
LTFRB_PUJ1943,,FAIRVIEW - PHILCOA,LTFRB_PUJ2229,,Lagro Philcoa,jaccard,0.6595744680851063,31,37,41
LTFRB_PUJ1288,,Divisoria - Sta. Mesa via R. Magsaysay,LTFRB_PUJ1484,,"Murphy - North Harbor via Divisoria, Sta. Mesa",jaccard,0.6595744680851063,31,37,41
LTFRB_PUB1041,,Baclaran SM Fairview via Lagro,LTFRB_PUB1149,,FTI - SM Fairview via Lagro Commonwealth,jaccard,0.6594202898550725,91,114,115
LTFRB_PUJ1699,,NOVALICHES-BAGONG SILANG KALIWA PH5,LTFRB_PUJ2069,,BAGONG SILANG - NOVALICHES,jaccard,0.6590909090909091,29,42,31
LTFRB_PUJ1224,,"Cubao-Divisoria via Sta.Mesa,Aurora Blvd.",LTFRB_PUJ1484,,"Murphy - North Harbor via Divisoria, Sta. Mesa",jaccard,0.6590909090909091,29,32,41
