route_id,route_short_name,route_long_name,circuity_index,actual_time_formatted,shortest_path_time_formatted,start_stop,start_stop_name,end_stop,end_stop_name,actual_time_seconds,shortest_path_time_seconds
LTFRB_PUJ2446,,Victoria Homes Subd Alabang Terminal via DH,1.0806799784133838,01:06:45,01:01:46,LTFRB_4539,"Don P. Reyes Ave, Montinlupa City",LTFRB_2711,"Starmall Footbridge, Starmall Starmall Service Rd, Muntinlupa City, Manila",4005.0,3706.0
LTFRB_PUJ1506,,"Novaliches (TP) - Bigte (Norzagaray, Bulacan) via Quirino Highway",1.0801744381080174,01:47:20,01:39:22,LTFRB_729,"Buenmar Drive, Quezon City",LTFRB_408,"Quirino Highway, City of San Jose del Monte",6440.0,5962.0
LTFRB_PUJ2031,,BUENDIA KALAYAAN - F BONIFACIO,1.0801232665639446,00:35:03,00:32:27,LTFRB_1713,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",LTFRB_3110,"Kalayaan Ave, Makati City, Manila",2103.0,1947.0
LTFRB_PUJ2038,,BLUMENTRITT - REMEDIOS via QUIAPO,1.079520697167756,00:33:02,00:30:36,LTFRB_1414,"Andres Bonifacio / Ferdinand Blumentritt Intersection, Quezon City",LTFRB_1676,"Taft Ave, Manila",1982.0,1836.0
LTFRB_PUJ2398,,Proj 6 Recto via Espana QAve,1.079312623925975,00:54:26,00:50:26,LTFRB_1085,Road 1 / A8A Intersection Quezon City,LTFRB_1782,"Quezon Blvd, Manila",3266.0,3026.0
LTFRB_PUJ2224,,KAMUNING PIER SOUTH via RODRIGUEZ,1.0788761002031144,00:53:07,00:49:14,LTFRB_2118,"Kamuning Rd / Scout Rallos Extension Intersection, Quezon City, Manila",LTFRB_1638,"Padre Burgos St / Padre Burgos Street Intersection, Manila",3187.0,2954.0
LTFRB_PUJ1918,,MAKATI P BURGOS - L GUINTO,1.0783678756476685,00:27:45,00:25:44,LTFRB_2017,"Guerrero / Makati Ave Intersection, Makati City, Manila",LTFRB_1689,"Leon Guinto Sr., Manila",1665.0,1544.0
LTFRB_PUJ2378,,Pandacan Pier South,1.0782178217821783,00:18:09,00:16:50,LTFRB_1878,Angel Linao / Pedro Gil,LTFRB_4406,"Bonifacio Dr, Manila",1089.0,1010.0
LTFRB_PUJ2050,,BLUMENTRITT - PASAY RTDA via MABINI,1.0782122905027933,00:51:28,00:47:44,LTFRB_1440,"Light Rail Transportation / New Antipolo, Quezon City",LTFRB_1736,"Epifanio de los Santos Avenue / F.B. Harrison St Intersection, Lungsod ng Pasay",3088.0,2864.0
LTFRB_PUJ2206,,EDSA Shaw Angono,1.0778671180702497,01:24:54,01:18:46,LTFRB_3187,"Meralco Ave, Pasig City, Manila",LTFRB_3323,"Quezon Ave, Angono, Manila",5094.0,4726.0
LTFRB_PUJ1949,,EDSA NORTH AVE - QC HALL,1.0776942355889725,00:14:20,00:13:18,LTFRB_2246,"Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila",LTFRB_1244,"Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City",860.0,798.0
LTFRB_PUJ1640,,EDSA/Shaw Central - Tanay via Antipolo,1.077656466246348,01:56:48,01:48:23,LTFRB_2055,"Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila",LTFRB_3483,"Quezon Ave, Teresa, Manila",7008.0,6503.0
LTFRB_PUB1104,,Alabang Muntinlupa-Lawton via SSH Taft Ave,1.0775778991326694,01:51:49,01:43:46,LTFRB_2622,"South Luzon Expressway / Montillano St Intersection, Muntinlupa City, Manila",LTFRB_1623,"Magallanes Dr, Manila",6709.0,6226.0
LTFRB_PUJ2090,,BACLARAN - ALABANG via N AQUINO AVE,1.0774984417203408,01:26:26,01:20:13,LTFRB_2300,"Roxas Blvd, Parañaque City, Manila",LTFRB_4458,"West Service Rd, Muntilupa City, Manila",5186.0,4813.0
LTFRB_PUJ2617,,Dampalit Hulo Palengke,1.0772234273318873,01:22:46,01:16:50,LTFRB_2197,"Kamias Rd / Kasing-Kasing Intersection, Quezon City, Manila",LTFRB_184,"Sto Rosario Parish, Don Bastilio Bautista Boulevard, Malabon City",4966.0,4610.0
LTFRB_PUJ2085,,BACLARAN - DAPITAN via TAFT,1.0770620108368454,00:59:38,00:55:22,LTFRB_1951,"Epifanio de los Santos Avenue, Lungsod ng Makati, Manila",LTFRB_1482,"Dr.Alejos, Nicanor Roxas Intersection, Manila",3578.0,3322.0
LTFRB_PUJ2082,,BACLARAN - DIVISORIA,1.077056277056277,00:41:28,00:38:30,LTFRB_1595,"Juan Luna / Veronica Intersection, Manila",LTFRB_1737,"Epifanio de los Santos Avenue, Lungsod ng Pasay",2488.0,2310.0
LTFRB_PUJ1846,,SAN JUAN UNIMART - ROSARIO JUNCTION (DE CASTRO),1.0770471964501815,00:44:30,00:41:19,LTFRB_3370,"E Bank Rd / SE Approach Intersection, Pasig City, Manila",LTFRB_1850,"N.Domingo,  San Juan, Manila",2670.0,2479.0
LTFRB_PUJ2078,,BACLARAN - MCU via MABINI,1.0768862275449103,01:14:56,01:09:35,LTFRB_1155,"Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City",LTFRB_1737,"Epifanio de los Santos Avenue, Lungsod ng Pasay",4496.0,4175.0
LTFRB_PUJ1280,,Divisoria - Retiro via J. A. Santos,1.0767386091127098,00:29:56,00:27:48,LTFRB_1566,"Narra, Manila",LTFRB_1353,"N. S. Amoranto Sr. Avenue / Don Jose Intersection, Quezon City",1796.0,1668.0
LTFRB_PUJ1643,,Tanay - Robinson Galleria via Antipolo San Miguel,1.0764507215228738,01:56:52,01:48:34,LTFRB_3483,"Quezon Ave, Teresa, Manila",LTFRB_2055,"Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila",7012.0,6514.0
LTFRB_PUJ1017,,Alabang - Carmona,1.076151121605667,01:00:46,00:56:28,LTFRB_2759,"Governor's Drive, Carmona, Manila",LTFRB_2707,"Civic Dr, Muntinlupa City, Manila",3646.0,3388.0
LTFRB_PUJ1547,,Pier South - Retiro via Sta. Cruz,1.075998075998076,00:37:17,00:34:39,LTFRB_1346,"N. S. Amoranto Sr. Avenue / Banawe Avenue Intersection, Quezon City",LTFRB_1631,"25th St / Antonio C. Delgado Intersection, Manila",2237.0,2079.0
LTFRB_PUJ1539,,Pier South - Proj. 4 via Espana,1.0759780148722922,00:55:28,00:51:33,LTFRB_2181,"Stella Maris College, Columbia, Quezon City, Manila",LTFRB_1635,"Railroad Dr / 13th St Intersection, Manila",3328.0,3093.0
LTFRB_PUJ1076,,"Baclaran - Blumentritt via L. Guinto, Sta. Cruz",1.0757622420696027,00:58:13,00:54:07,LTFRB_1431,"Pampanga / Light Rail Transit Line, Quezon City",LTFRB_2321,"F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila",3493.0,3247.0
LTFRB_PUJ2270,,TALA NOVALICHES via QUIRINO AVENUE,1.0755020080321285,00:44:38,00:41:30,LTFRB_488,City of San Jose del Monte,LTFRB_571,"Robinsons Nova Market, Quirino Highway, Caloocan City",2678.0,2490.0
LTFRB_PUJ1459,,Marikina - SM Fairview,1.0752887788778878,01:26:53,01:20:48,LTFRB_570,"Novastop, Quirino Highway, Caloocan City",LTFRB_3717,"Felix Ave, Cainta, Manila",5213.0,4848.0
LTFRB_PUJ1969,,DIVISORIA - QUIAPO via EVANGELISTA,1.075229357798165,00:09:46,00:09:05,LTFRB_1585,"Dagupan, Manila",LTFRB_1782,"Quezon Blvd, Manila",586.0,545.0
LTFRB_PUJ1475,,"Monumento - Pasay Rotonda via Rizal Ave., Mabini",1.0752201856700785,01:15:17,01:10:01,LTFRB_1154,"Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",LTFRB_1736,"Epifanio de los Santos Avenue / F.B. Harrison St Intersection, Lungsod ng Pasay",4517.0,4201.0
LTFRB_PUJ2037,,BLUMENTRITT - REMEDIOS via QUIAPO,1.075085324232082,00:31:30,00:29:18,LTFRB_1676,"Taft Ave, Manila",LTFRB_1414,"Andres Bonifacio / Ferdinand Blumentritt Intersection, Quezon City",1890.0,1758.0
LTFRB_PUB1008,,Alabang Lawton via Zapote Coastal Rd,1.0748199323827723,02:01:52,01:53:23,LTFRB_1645,"Taft Ave, Manila",LTFRB_2645,"Alabang-Zapote Road, Muntinlupa City, Manila",7312.0,6803.0
LTFRB_PUB1100,,"Alabang-Novaliches via EDSA, MindanaoAve",1.0747671685960485,03:25:48,03:11:29,LTFRB_2876,"National Hwy, Muntinlupa City, Manila",LTFRB_746,"Quirino Highway, Quezon City",12348.0,11489.0
LTFRB_PUJ1738,,LAGRO-ANONAS,1.074766355140187,01:26:15,01:20:15,LTFRB_2202,"Anonas / Tampoy Intersection, Quezon City, Manila",LTFRB_789,"Quirino Highway / St James Intersection, Calcoocan City",5175.0,4815.0
LTFRB_PUJ1244,,Dapitan - Libertad via Mabini,1.0747041420118344,00:48:26,00:45:04,LTFRB_1732,Antonio Arnaiz Ave / F.B. Harrison St Intersection,LTFRB_1327,"Community Centre, San Isidro Labrador, Quezon City",2906.0,2704.0
LTFRB_PUJ2555,,Monumento Divisoria via A Santos,1.074574280681151,00:30:30,00:28:23,LTFRB_1560,"Antonio Rivera, Manila",LTFRB_102,"Monumento, Rizal Avenue, Caloocan City",1830.0,1703.0
LTFRB_PUJ1074,,"Baclaran - Blumentritt via Mabini, Quiapo",1.0744645799011532,00:54:21,00:50:35,LTFRB_1437,"Dimasalang Birdge / New Antipolo Intersection, Quezon City",LTFRB_2320,"F.B. Harrison Street / Russel Avenue Intersection, Lungsod ng Pasay, Manila",3261.0,3035.0
LTFRB_PUJ2024,,CAINTA - ANGONO (ONE WAY ONLY),1.0743801652892562,00:43:20,00:40:20,LTFRB_3323,"Quezon Ave, Angono, Manila",LTFRB_3404,"Bonifacio Ave / ML Quezon St, Cainta, Manila",2600.0,2420.0
LTFRB_PUJ1212,,Cartimar - EDSA/Buendia via Bel Air,1.0743142144638405,00:35:54,00:33:25,LTFRB_1768,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",LTFRB_3131,"Epifanio de los Santos Avenue, Makati City, Manila",2154.0,2005.0
LTFRB_PUJ1584,,San Miguel - Ikot,1.0740740740740742,00:11:07,00:10:21,LTFRB_1649,"Mayor Antonio J. Villegas Rd, Manilla",LTFRB_1770,"Manuel Quezon University, R Hidalgo, Manila",667.0,621.0
LTFRB_PUJ1160,,Blumentritt - Frisco,1.0738007380073802,00:24:15,00:22:35,LTFRB_1440,"Light Rail Transportation / New Antipolo, Quezon City",LTFRB_1283,"Del Monte Avenue / Roosevelt Avenue Intersection, Quezon City",1455.0,1355.0
LTFRB_PUJ2075,,BACLARAN - QUIAPO,1.073220064724919,00:44:13,00:41:12,LTFRB_2300,"Roxas Blvd, Parañaque City, Manila",LTFRB_1511,"Quezon Blvd / P.Paredes Intersection, Manila",2653.0,2472.0
LTFRB_PUJ2595,,Taytay-Rosario,1.0730043211280418,01:18:38,01:13:17,LTFRB_3391,"Manila Road East, Taytay, Manila",LTFRB_1850,"N.Domingo,  San Juan, Manila",4718.0,4397.0
LTFRB_PUJ2155,,L GUINTO - MAKATI via SAN ANDRES,1.0729468599033816,00:37:01,00:34:30,LTFRB_3125,"Nuestra Sra. De Guadalupe, Makati City, Manila",LTFRB_1878,Angel Linao / Pedro Gil,2221.0,2070.0
LTFRB_PUB1002,,Alabang (Starmall) Lagro,1.0729428965965397,03:40:09,03:25:11,LTFRB_788,"Quirino Highway / La Mesa Road Intersection, Calcoocan City",LTFRB_2711,"Starmall Footbridge, Starmall Starmall Service Rd, Muntinlupa City, Manila",13209.0,12311.0
LTFRB_PUJ1090,,Baclaran - Q.I.via Mabini,1.0725589728277098,00:59:52,00:55:49,LTFRB_2073,"Lopez Jaena / Eulogio Rodriguez Sr Ave Intersection, Manila",LTFRB_2320,"F.B. Harrison Street / Russel Avenue Intersection, Lungsod ng Pasay, Manila",3592.0,3349.0
LTFRB_PUJ2138,,A RIVERA - STA CRUZ,1.0725126475548061,00:10:36,00:09:53,LTFRB_1459,"Jose Abad Santos Avenue / Tayuman Road, Quezon City",LTFRB_1599,"T. Mapua, Manila",636.0,593.0
LTFRB_PUJ2092,,AYALA LANDMARK - PUREGOLD,1.0722222222222222,00:19:18,00:18:00,LTFRB_1993,"J.P. Rizal Ave, Makati City, Manila",LTFRB_2070,"South Dr / A. Arnaiz Ave Intersection, Makati City, Manila",1158.0,1080.0
LTFRB_PUJ1332,,Monumento - Pier South via Rizal Ave.,1.0722135007849294,00:45:32,00:42:28,LTFRB_1154,"Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",LTFRB_1635,"Railroad Dr / 13th St Intersection, Manila",2732.0,2548.0
LTFRB_PUJ2212,,EDSA Shaw Quiapo via Sta Mesa,1.0721116567588524,01:09:08,01:04:29,LTFRB_1775,"Carlos Palanca Sr, Manila",LTFRB_3244,"Caruncho Ave, Pasig City, Manila",4148.0,3869.0
LTFRB_PUJ1814,,BINANGONAN - STA. LUCIA-TROPICAL,1.0717451978328683,01:48:48,01:41:31,LTFRB_3285,"M.H. Del Pilar / Osmena Intersection, Binangonan, Manila",LTFRB_3719,"Metro East, un-named road near Felix Road, Cainta, Manila",6528.0,6091.0
LTFRB_PUJ2166,,Baclaran Escolta via Jones,1.0714285714285714,00:41:15,00:38:30,LTFRB_1595,"Juan Luna / Veronica Intersection, Manila",LTFRB_1737,"Epifanio de los Santos Avenue, Lungsod ng Pasay",2475.0,2310.0
LTFRB_PUJ1618,,Guadalupe - Cartimar,1.071394345951126,00:37:16,00:34:47,LTFRB_1711,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",LTFRB_3131,"Epifanio de los Santos Avenue, Makati City, Manila",2236.0,2087.0
LTFRB_PUB1003,,Alabang Fairview,1.0712748558147542,03:27:25,03:13:37,LTFRB_2622,"South Luzon Expressway / Montillano St Intersection, Muntinlupa City, Manila",LTFRB_813,"SM Public Transport Terminal, Regalado Highway, Quezon City",12445.0,11617.0
LTFRB_PUB1069,,Ayala Grotto via EDSA,1.0712515489467163,02:52:54,02:41:24,LTFRB_4242,"Epifanio de los Santos Av, Makati City, Manila",LTFRB_461,"Sta. Maria - Tungkong Mangga Rd / Quirino Highway Intersection, City of San Jose del Monte",10374.0,9684.0
LTFRB_PUJ1328,,"MCU - Vito Cruz via Rizal Ave., Taft Ave.",1.070545673801628,00:59:11,00:55:17,LTFRB_1699,"Rizal Memorial Track and Football Stadium, M Adriatico, Manila",LTFRB_1154,"Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",3551.0,3317.0
LTFRB_PUJ1875,,NPC - NIA via CONGRESSIONAL MINDANAO AVE,1.0702799285288862,00:29:57,00:27:59,LTFRB_1114,"NIA Chapel, Chico, Quezon City",LTFRB_1244,"Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City",1797.0,1679.0
LTFRB_PUJ1342,,Forbes Park - Pasay Rd. via Ayala Ave.,1.0702576112412179,00:15:14,00:14:14,LTFRB_3094,"McKinley Pkwy, Taguig City, Manila",LTFRB_3097,"McKinley Rd, Makati City, Manila",914.0,854.0
LTFRB_PUJ1532,,Philcoa - T.M. Kalaw via Quezon Ave.,1.070194384449244,01:06:04,01:01:44,LTFRB_1007,"University of The Phillippines - Ayala Land Technohub, Commonwealth Avenue, Quezon City",LTFRB_1660,T.M. Kalaw / Maria Y. Orosa St,3964.0,3704.0
LTFRB_PUJ2161,,Rivera Raon via Severino Reyes,1.070063694267516,00:11:12,00:10:28,LTFRB_1650,"A F. Torres, Manila",LTFRB_1459,"Jose Abad Santos Avenue / Tayuman Road, Quezon City",672.0,628.0
LTFRB_PUJ1715,,MONUMENTO-PIER,1.0700511609602519,00:45:19,00:42:21,LTFRB_104,"Ever Gotesco Grand Central, Rizal Avenue, Caloocan City",LTFRB_1631,"25th St / Antonio C. Delgado Intersection, Manila",2719.0,2541.0
LTFRB_PUJ1155,,Binangonan - Marcos Highway via Manila East Road,1.0700239808153478,01:51:33,01:44:15,LTFRB_3297,"Osmena, Binangonan, Manila",LTFRB_3717,"Felix Ave, Cainta, Manila",6693.0,6255.0
LTFRB_PUJ1179,,"Blumentritt - Pasay RTDA. via Sta. Cruz, Mabini",1.069364161849711,00:52:25,00:49:01,LTFRB_1742,"Epifanio de los Santos Avenue, Lungsod ng Pasay",LTFRB_1439,"Old Antipolo / Felix Huetas Intersection, Quezon City",3145.0,2941.0
LTFRB_PUJ1161,,Blumentritt - Frisco,1.0690936106983655,00:23:59,00:22:26,LTFRB_1283,"Del Monte Avenue / Roosevelt Avenue Intersection, Quezon City",LTFRB_1440,"Light Rail Transportation / New Antipolo, Quezon City",1439.0,1346.0
LTFRB_PUJ2011,,COMMONWEALTH MARKET - PABAHAY NI ERAP,1.0690250215703192,01:01:57,00:57:57,LTFRB_901,"Un- named Road, Rodriguez",LTFRB_986,"Commonwealth Avenue, Quezon City",3717.0,3477.0
LTFRB_PUJ1297,,Divisoria - Velasquez,1.068886337543054,00:15:31,00:14:31,LTFRB_346,"Vitas, Velasquez, Tondo",LTFRB_401,"Union Bank of Philippines, Juan Luca, Manila",931.0,871.0
LTFRB_PUJ1784,,PASAY ROTUNDA - ALABANG via SKYWAY,1.0686567164179104,01:23:32,01:18:10,LTFRB_2711,"Starmall Footbridge, Starmall Starmall Service Rd, Muntinlupa City, Manila",LTFRB_1736,"Epifanio de los Santos Avenue / F.B. Harrison St Intersection, Lungsod ng Pasay",5012.0,4690.0
LTFRB_PUJ2134,,ALABANG - CALAMBA via EXPRESSWAY,1.0684108527131784,01:31:53,01:26:00,LTFRB_2710,"South Luzon Expressway, Muntinlupa City, Manila",LTFRB_2822,"National Hwy, Santa Rosa City, Manila",5513.0,5160.0
LTFRB_PUJ1828,,ALABANG - KATARUNGAN VILLAGE via MUNTINLUPA NBP,1.0683303624480096,00:29:58,00:28:03,LTFRB_2809,"C Arellano St / G Araneta St Intersection, Muntinlupa City, Manila",LTFRB_2711,"Starmall Footbridge, Starmall Starmall Service Rd, Muntinlupa City, Manila",1798.0,1683.0
LTFRB_PUB1178,,Pacita Complex - SM Fairview via EDSA,1.0683003844041736,04:19:23,04:02:48,LTFRB_834,"Belfast / Bulalakaw Intersection, Quezon City",LTFRB_4298,"PNR Pacita Station, Pine Rd, San Pedro, Manila",15563.0,14568.0
LTFRB_PUB1023,,Ayala Novaliches via EDSA Buendia,1.0682270154505125,01:56:23,01:48:57,LTFRB_4974,Ayala MRT,LTFRB_617,"Ramirez / Quirino Highway, Caloocan City",6983.0,6537.0
LTFRB_PUJ1900,,MARKET MARKET - GUADALUPE,1.0682261208576997,00:18:16,00:17:06,LTFRB_3066,"Carlos P. Garcia Ave, Taguig City, Manila",LTFRB_3122,"Maranatha Christian Academy, Sgt. Fabian Yabut Circle, Makati City, Manila",1096.0,1026.0
LTFRB_PUJ2083,,BACLARAN - DASMARINAS B BAYAN,1.0681336785125912,02:31:17,02:21:38,LTFRB_2609,"Block-B Internal Rd, Lungsod ng Dasmariñas, Manila",LTFRB_2302,"Roxas Blvd / C. Rivera Intersection, Parañaque City, Manila",9077.0,8498.0
LTFRB_PUJ1071,,"Baclaran - Blumentritt via L. Guinto, Quiapo",1.068074377560668,00:56:29,00:52:53,LTFRB_2321,"F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila",LTFRB_1419,"Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City",3389.0,3173.0
LTFRB_PUJ2470,,Antipolo-Pasig,1.0679918680822227,01:18:48,01:13:47,LTFRB_3241,"Caruncho Ave / F. Manalo Intersection, Pasig City, Manila",LTFRB_4717,"Santo Nino Street, Antipolo",4728.0,4427.0
LTFRB_PUJ2471,,Antipolo-Pasig,1.0679789425497825,01:17:46,01:12:49,LTFRB_3516,"L. Sumulong Memorial Cir, Antipolo City, Manila",LTFRB_3248,"Caruncho Ave, Pasig City, Manila",4666.0,4369.0
LTFRB_PUJ1028,,Alabang - Muntinlupa Bilibid Prison via Katarungan Village,1.0677764565992867,00:29:56,00:28:02,LTFRB_2711,"Starmall Footbridge, Starmall Starmall Service Rd, Muntinlupa City, Manila",LTFRB_2809,"C Arellano St / G Araneta St Intersection, Muntinlupa City, Manila",1796.0,1682.0
LTFRB_PUJ2415,,Sapang Palay Jordan Plains via Quirino Highway,1.0671641791044777,00:04:46,00:04:28,LTFRB_729,"Buenmar Drive, Quezon City",LTFRB_737,"Quirino Highway, Quezon City",286.0,268.0
LTFRB_PUJ1147,,"Brgy. San Rafael (Rodriguez) - Quezon City Hall via Maly (San Mateo, Rizal*",1.0669691470054445,01:37:59,01:31:50,LTFRB_909,"MH del Pilar Street near Pig Farm, Rodriguez",LTFRB_2246,"Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila",5879.0,5510.0
LTFRB_PUJ1246,,Dapitan - Pasay RTDA. Via L. Guinto,1.0669291338582678,00:54:12,00:50:48,LTFRB_2329,"Taft Avenue Extension / Epifanio de los Santos Avenue, Lungsod ng Pasay, Manila",LTFRB_1327,"Community Centre, San Isidro Labrador, Quezon City",3252.0,3048.0
LTFRB_PUJ1091,,"Baclaran - Retiro via L. Guinto, Quiapo",1.0668137409391742,00:56:25,00:52:53,LTFRB_2321,"F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila",LTFRB_1419,"Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City",3385.0,3173.0
LTFRB_PUJ2326,,Guadalupe Cartimar via Roxas Blvd,1.0667372881355932,00:33:34,00:31:28,LTFRB_1992,"Epifanio de los Santos Avenue, Makati City, Manila",LTFRB_1712,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",2014.0,1888.0
LTFRB_PUB1004,,Alabang Fairview,1.0662858102999244,03:31:32,03:18:23,LTFRB_571,"Robinsons Nova Market, Quirino Highway, Caloocan City",LTFRB_2711,"Starmall Footbridge, Starmall Starmall Service Rd, Muntinlupa City, Manila",12692.0,11903.0
LTFRB_PUJ2524,,Libertad-PCampa,1.066012002182215,00:32:34,00:30:33,LTFRB_1723,"Taft Ave / College Rd Intersection, Lungsod ng Pasay",LTFRB_1525,"Claro M. Recto Ave / Quezon Blvd Intersection, Manila",1954.0,1833.0
LTFRB_PUJ2438,,Tandang Sora Mindanao Ave,1.0659983291562238,00:21:16,00:19:57,LTFRB_1038,"Tandang Sora / Demetria Reynaldo Intersection, Quezon City",LTFRB_1096,"Life Value Clinic, Congressional Avenue, Quezon City",1276.0,1197.0
LTFRB_PUJ1721,,"MCU-PASAY RTDA, MABINI",1.0659366817424423,01:14:38,01:10:01,LTFRB_1154,"Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City",LTFRB_1736,"Epifanio de los Santos Avenue / F.B. Harrison St Intersection, Lungsod ng Pasay",4478.0,4201.0
LTFRB_PUJ1905,,MARIKINA - PARANG,1.0657418576598312,00:29:27,00:27:38,LTFRB_3868,"Fortune Tobacco Corporation, Marikina City, Manila",LTFRB_3755,"J. P. Rizal St, Marikina City, Manila",1767.0,1658.0
LTFRB_PUJ1776,,CUBAO-ARAYAT-FAIRVIEW,1.065525114155251,01:17:47,01:13:00,LTFRB_2142,"P. A. Bernardo, Quezon City, Manila",LTFRB_850,"Regalado / Dahlia Intersection, Quezon City",4667.0,4380.0
LTFRB_PUJ1793,,"MONUMENTO-TAFTAVE.,PASA ROTUNDA",1.0651378384971943,01:12:46,01:08:19,LTFRB_264,"Areneta Square Mall, Samson Road, Caloocan City",LTFRB_2319,"F.B. Harrison Street, Lungsod ng Pasay, Manila",4366.0,4099.0
LTFRB_PUJ1845,,SAN JUAN UNIMART - ROSARIO JUNCTION (DE CASTRO),1.0648734177215189,00:44:52,00:42:08,LTFRB_1850,"N.Domingo,  San Juan, Manila",LTFRB_3370,"E Bank Rd / SE Approach Intersection, Pasig City, Manila",2692.0,2528.0
LTFRB_PUJ1238,,Dagat - Dagatan - del Pan via Rotonda,1.0648535564853556,00:25:27,00:23:54,LTFRB_398,"Sto. Nino Church, Nicolas Zamora, Manila",LTFRB_330,"ADC Batching Point, North Bay Boulevard, City of Navotas",1527.0,1434.0
LTFRB_PUJ2160,,Angono-Rosario via Manggahan Floodway,1.064724919093851,01:00:19,00:56:39,LTFRB_3331,"Manila East Rd, Angono, Manila",LTFRB_3035,"Ortigas Ave, Pasig City, Manila",3619.0,3399.0
LTFRB_PUJ1042,,Almanza ( Las Piñas ) - Baclaran,1.0646788990825689,01:17:22,01:12:40,LTFRB_2652,"Alabang-Zapote Road, Muntinlupa City, Manila",LTFRB_2321,"F.B. Harrison Street / Taft Avenue Extension Intersection, Lungsod ng Pasay, Manila",4642.0,4360.0
LTFRB_PUJ2124,,ALABANG - SIGNAL VILLAGE via SERVICE ROAD,1.064474944142994,00:55:35,00:52:13,LTFRB_2899,"DBP Ave, Taguig City, Manila, Manila",LTFRB_2881,"National Hwy, Muntinlupa City, Manila",3335.0,3133.0
LTFRB_PUB1053,,Pandacan Quiapo,1.0641993957703928,00:23:29,00:22:04,LTFRB_1890,"Beata, Manila",LTFRB_1621,"McArthur Bridge , Manila",1409.0,1324.0
LTFRB_PUB1055,,Pandacan Sta Cruz via Quiapo,1.0641993957703928,00:23:29,00:22:04,LTFRB_1890,"Beata, Manila",LTFRB_1621,"McArthur Bridge , Manila",1409.0,1324.0
LTFRB_PUJ1607,,Proj 7 - Quiapo,1.0639909125331315,00:46:50,00:44:01,LTFRB_1248,"Dangay / Bansalangin Intersection, Quezon City",LTFRB_1778,"Quezon Blvd, Manila",2810.0,2641.0
LTFRB_PUB1099,,Alabang - Plaza Lawton,1.063956076569224,01:59:30,01:52:19,LTFRB_4674,"Plaza Santa Cruz, Manila City",LTFRB_2651,"Alabang-Zapote Road, Muntinlupa City, Manila",7170.0,6739.0
LTFRB_PUJ2489,,Binangonan-EDSA Shaw via Angono,1.0638741774995988,01:50:29,01:43:51,LTFRB_3187,"Meralco Ave, Pasig City, Manila",LTFRB_3295,"Manila East Rd, Binangonan, Manila",6629.0,6231.0
LTFRB_PUJ2539,,Malinta Pier via Monumento,1.0636926250644663,01:08:45,01:04:38,LTFRB_80,"Flying V Gas, MacArthur Highway, Valenzuela City",LTFRB_1638,"Padre Burgos St / Padre Burgos Street Intersection, Manila",4125.0,3878.0
LTFRB_PUJ1023,,Alabang - FTI via South Super Highway,1.0635020433825841,00:56:23,00:53:01,LTFRB_2899,"DBP Ave, Taguig City, Manila, Manila",LTFRB_2880,"National Hwy / UP St Intersection, Muntinlupa City, Manila",3383.0,3181.0
LTFRB_PUJ2464,,Angono-Pasig,1.0633893919793014,01:22:12,01:17:18,LTFRB_3324,"Quezon Ave, Angono, Manila",LTFRB_3241,"Caruncho Ave / F. Manalo Intersection, Pasig City, Manila",4932.0,4638.0
LTFRB_PUJ1340,,Fairview (Dahlia) - Cubao (Arayat),1.0633627517537905,01:18:19,01:13:39,LTFRB_2142,"P. A. Bernardo, Quezon City, Manila",LTFRB_851,"Fairlane / Dahlia Intersection, Quezon City",4699.0,4419.0
LTFRB_PUJ1826,,A RIVERA - STA CRUZ,1.0633284241531664,00:12:02,00:11:19,LTFRB_1563,"Antonio Rivera, Manila",LTFRB_1650,"A F. Torres, Manila",722.0,679.0
LTFRB_PUJ1929,,KALENTONG JRC - P. VICTORINO via P CRUZ,1.063143445435827,00:25:49,00:24:17,LTFRB_1862,"Daang Bakal / New Panaderos Extension Intersection, Manila",LTFRB_2028,"Alchan, Mandaluyong City, Manila",1549.0,1457.0
