stop_id,out_degree,stop_name,stop_lat,stop_lon
LTFRB_444,2,"Un-named Road, City of San Jose del Monte",14.8096,121.066
LTFRB_560,2,"Zabarte Road / Quintos Villa Intersection, Caloocan City",14.7441,121.046
LTFRB_56,2,"YU Laundry Shop, MacArthur Highway, City of Meycauayan",14.7222,120.959
LTFRB_559,2,"Zabarte Road / Alma Jose Intersection, Caloocan City",14.7462,121.046
LTFRB_1054,2,"Quirino Highway / Goodwill Homes 2 Intersection, Quezon City",14.695,121.031
LTFRB_4436,2,"Maryland / New York City Ave, Quezon City, Manila",14.6245,121.047
LTFRB_4437,2,"Maryland / Don Alfredo Egea, Quezon City, Manila",14.6258,121.044
LTFRB_4438,2,"Maryland / Ermin Garcia Ave, Quezon City, Manila",14.6265,121.042
LTFRB_1053,2,"Quirino Highway / T. Carreon Intersection, Quezon City",14.6966,121.032
LTFRB_4564,2,"Daang Reyna, Montinlupa City",14.3915,121.009
LTFRB_4566,2,"Daang Reyna, Montinlupa City",14.399,121.012
LTFRB_4000,2,"Santa Maria San Jose Rd, Santa Maria, Manila",14.843,121.032
LTFRB_4724,2,"Modesta, Marikina City",14.6676,121.128
LTFRB_4702,2,"Labao, Pasig City",14.5403,121.09
LTFRB_4703,2,"Labao, Pasig City",14.5403,121.096
LTFRB_4793,2,"M H Del Pilar, Malabon City",14.6604,120.97
LTFRB_4949,2,Quirino Ave LRT,14.5703,120.992
LTFRB_4709,2,"De Castro, Pasig City",14.5883,121.097
LTFRB_471,2,"Diamond Crest Village / Quirino Highway Intersection, City of San Jose del Monte",14.781,121.074
LTFRB_4792,2,"M H Del Pilar, Malabon City",14.6625,120.969
LTFRB_4791,2,"M H Del Pilar, Malabon City",14.6645,120.967
LTFRB_4790,2,"M H Del Pilar, Malabon City",14.6666,120.966
LTFRB_479,2,"Quirino Highway / Tabon Street Intersection, City of San Jose del Monte",14.7708,121.076
LTFRB_4788,2,"Glen T de Leon National High School, Valenzuela City",14.6879,121.0
LTFRB_4787,2,"Glen T de Leon, Valenzuela City",14.6875,120.998
LTFRB_4786,2,"Glen T de Leon, Valenzuela City",14.6871,120.997
LTFRB_4718,2,"Gen Ordonez Ave, Marikina City",14.6516,121.113
LTFRB_4719,2,"Gen Ordonez Ave, Marikina City",14.6537,121.114
LTFRB_472,2,"Pleasant Hills Gate 1 / Quirino Highway Intersection, City of San Jose del Monte",14.7784,121.074
LTFRB_4720,2,"Gen Ordonez Ave, Marikina City",14.6564,121.115
LTFRB_4721,2,"Gen Ordonez Ave, Marikina City",14.6572,121.117
LTFRB_4722,2,"F Balagtas, Marikina City",14.6588,121.119
LTFRB_470,2,"Narra Street Main Road / Quirino Highway Intersection, City of San Jose del Monte",14.7829,121.075
LTFRB_48,2,"Malhacan Road, City of Meycauayan",14.7374,120.962
LTFRB_480,2,"Malaria Road, City of San Jose del Monte",14.7713,121.073
LTFRB_4950,2,Pedro Gil LRT,14.5763,120.988
LTFRB_4827,2,"M H del Pilar Street, Rodriguez",14.733,121.175
LTFRB_4826,2,"M H del Pilar Street, Rodriguez",14.735,121.173
LTFRB_4825,2,"M H del Pilar Street, Rodriguez",14.7371,121.173
LTFRB_4824,2,"M H del Pilar Street, Rodriguez",14.7358,121.171
LTFRB_4823,2,"M H del Pilar Street, Rodriguez",14.7343,121.169
LTFRB_4822,2,"M H del Pilar Street, Rodriguez",14.7337,121.166
LTFRB_4671,2,"Sta Maria, Manila City",14.6124,120.967
LTFRB_4673,2,"Tayuman Road, Manila City",14.6174,120.974
LTFRB_482,2,"Bgry. 186, Barracks Road, City of San Jose del Monte",14.7661,121.073
LTFRB_4691,2,"Gregorio Araneta Ave, Quezon City",14.644,120.998
LTFRB_468,2,"Mankor Street / Quirino Highway, City of San Jose del Monte",14.785,121.075
LTFRB_481,2,"Barracks Road, City of San Jose del Monte",14.7691,121.073
LTFRB_4686,2,"Gregorio Araneta Ave, Quezon City",14.6321,121.01
LTFRB_4687,2,"Gregorio Araneta Ave, Quezon City",14.6345,121.009
LTFRB_4688,2,"Gregorio Araneta Ave, Quezon City",14.6417,121.006
LTFRB_4689,2,"Gregorio Araneta Ave, Quezon City",14.6446,121.005
LTFRB_469,2,"Pecson Ville Subdivision / Quirino Highway Intersection, City of San Jose del Monte",14.7869,121.075
LTFRB_4690,2,"Gregorio Araneta Ave, Quezon City",14.6445,121.002
LTFRB_4723,2,"Balete Drive, Marikina City",14.666,121.129
LTFRB_4725,2,"Modesta, Marikina City",14.6694,121.129
LTFRB_4829,2,"M H del Pilar Street, Rodriguez",14.7332,121.181
LTFRB_4726,2,"Horsehsoe Street, Marikina City",14.6692,121.131
LTFRB_4776,2,"Glen T de Leon, Valenzuela City",14.6891,120.98
LTFRB_4775,2,"Glen T de Leon, Valenzuela City",14.6892,120.978
LTFRB_475,2,"Un named Road linking Quirino Highway and Malaria Road, City of San Jose del Monte",14.7721,121.078
LTFRB_4773,2,"Teofilo Samson Road, Caloocan City",14.7389,121.025
LTFRB_4772,2,"Teofilo Samson Road, Caloocan City",14.7374,121.023
LTFRB_4753,2,"Malanting, Quezon City",14.7499,121.077
LTFRB_4754,2,"Malanting, Quezon City",14.7499,121.072
LTFRB_4755,2,"Malanting, Quezon City",14.7498,121.068
LTFRB_4770,2,"Damong Maliit Road, Caloocan City",14.7238,121.031
LTFRB_4947,2,Gil Puyat LRT,14.5543,120.997
LTFRB_4769,2,"Damong Maliit Road, Caloocan City",14.7243,121.027
LTFRB_4768,2,"Damong Maliit Road, Caloocan City",14.726,121.025
LTFRB_4946,2,Libertad LRT,14.5479,120.999
LTFRB_4760,2,"Llano Road, Caloocan City",14.7366,121.009
LTFRB_4761,2,"Llano Road, Caloocan City",14.7341,121.011
LTFRB_4762,2,"Llano Road, Caloocan City",14.7325,121.013
LTFRB_4763,2,"Llano Road, Caloocan City",14.7311,121.014
LTFRB_4764,2,"Llano Road, Caloocan City",14.731,121.016
LTFRB_4765,2,"Llano Road, Caloocan City",14.7305,121.019
LTFRB_4777,2,"Glen T de Leon, Valenzuela City",14.6886,120.982
LTFRB_4778,2,"Glen T de Leon, Valenzuela City",14.6876,120.984
LTFRB_4779,2,"Glen T de Leon, Valenzuela City",14.6864,120.985
LTFRB_4782,2,"Glen T de Leon, Valenzuela City",14.6851,120.99
LTFRB_4727,2,"Daisey Street, Marikina City",14.6676,121.133
LTFRB_4728,2,"Barangay Silagan Road, Marikina City",14.6656,121.133
LTFRB_4729,2,"Barangay Silagan Road, Marikina City",14.665,121.137
LTFRB_4948,2,Vito Cruz LRT,14.5636,120.995
LTFRB_4785,2,"Glen T de Leon, Valenzuela City",14.6866,120.995
LTFRB_4731,2,"Road 8, Quezon City",14.6613,121.035
LTFRB_4784,2,"Glen T de Leon, Valenzuela City",14.6859,120.994
LTFRB_4783,2,"Glen T de Leon, Valenzuela City",14.6854,120.992
LTFRB_4781,2,"Glen T de Leon, Valenzuela City",14.6847,120.988
LTFRB_478,2,"Malaria Road / Purok 2 Intersection, City of San Jose del Monte",14.7701,121.078
LTFRB_4780,2,"Glen T de Leon, Valenzuela City",14.6854,120.986
LTFRB_4737,2,"Susana, Quezon City",14.7086,121.042
LTFRB_4738,2,"Masaya, Quezon City",14.7079,121.043
LTFRB_4739,2,"Masaya, Quezon City",14.7062,121.043
LTFRB_474,2,"Un named Road linking Quirino Highway and Malaria Road, City of San Jose del Monte",14.7742,121.077
LTFRB_4740,2,"Belen, Quezon City",14.7055,121.045
LTFRB_4741,2,"J P Rizal, Quezon City",14.7047,121.046
LTFRB_4742,2,"J P Rizal, Quezon City",14.7043,121.049
LTFRB_4828,2,"M H del Pilar Street, Rodriguez",14.734,121.178
LTFRB_4951,2,UN Ave LRT,14.5826,120.985
LTFRB_4567,2,"Daang Reyna / Southvale Drive, Montinlupa City",14.4028,121.012
LTFRB_498,2,"Red Rose Catering Services, Langit Road, Caloocan City",14.7767,121.049
LTFRB_459,2,"Sta. Maria - Tungkong Mangga Rd, City of San Jose del Monte",14.7902,121.072
LTFRB_503,2,"Langit Road, Caloocan City",14.7777,121.042
LTFRB_502,2,"Langit Road, Caloocan City",14.7771,121.043
LTFRB_4593,2,"Bridgeway, Montinlupa City",14.422,121.039
LTFRB_4595,2,"Bridgeway, Montinlupa City",14.4199,121.04
LTFRB_4597,2,"Civic Drive, Montinlupa City",14.4193,121.042
LTFRB_4598,2,"Civic Drive, Montinlupa City",14.4181,121.043
LTFRB_4599,2,"Civic Drive, Montinlupa City",14.4147,121.043
LTFRB_46,2,"Fortune Market, Malhacan Road, City of Meycauayan",14.738,120.964
LTFRB_460,2,"Sta. Maria - Tungkong Mangga Rd, City of San Jose del Monte",14.7921,121.071
LTFRB_4600,2,"Civic Drive, Montinlupa City",14.4135,121.042
LTFRB_4601,2,"Civic Drive, Montinlupa City",14.414,121.04
LTFRB_4603,2,"Spectrum Midway Extension, Montinlupa City",14.4193,121.044
LTFRB_50,2,"World of Hope, MacArthur Highway, City of Meycauayan",14.7302,120.961
LTFRB_5,2,"Robinson's, MacArthur Highway, Balagtas",14.8198,120.904
LTFRB_4606,2,"Soldiers Hills IV, Bacoor City",14.4158,120.977
LTFRB_499,2,"Old Zabarte / Langit Road Intersection, Caloocan City",14.7769,121.045
LTFRB_4962,2,LRT Balintawak,14.6574,121.004
LTFRB_4609,2,"Adelfa, Bacoor City",14.414,120.981
LTFRB_4978,2,Legarda LRT,14.600777309,120.9924852848
LTFRB_506,2,"Langit Road, Caloocan City",14.7805,121.036
LTFRB_4587,2,"Commerce Avenue, Ayala Alabang Village, Montinlupa City",14.4221,121.029
LTFRB_511,2,"Barugo, Caloocan City",14.773,121.04
LTFRB_4568,2,"Daang Reyna, Montinlupa City",14.4051,121.012
LTFRB_4569,2,"Daang Reyna, Montinlupa City",14.4066,121.012
LTFRB_4980,2,V. Mapa LRT,14.6042,121.017
LTFRB_4570,2,"Daang Reyna, Montinlupa City",14.4079,121.013
LTFRB_4571,2,"Daang Reyna, Montinlupa City",14.4103,121.014
LTFRB_4572,2,"Daang Reyna, Montinlupa City",14.4127,121.016
LTFRB_4573,2,"Daang Reyna, Montinlupa City",14.414,121.017
LTFRB_4574,2,"Daang Reyna, Montinlupa City",14.4158,121.018
LTFRB_4576,2,"Daang Reyna, Montinlupa City",14.4198,121.021
LTFRB_4586,2,"Commerce Avenue, Montinlupa City",14.4227,121.027
LTFRB_4577,2,"Daang Reyna, Montinlupa City",14.4218,121.022
LTFRB_4578,2,"Daang Reyna / Commerce Ave, Montinlupa City",14.4231,121.022
LTFRB_510,2,"Barugo, Caloocan City",14.7754,121.04
LTFRB_458,2,"C.E.M Bus Station, Quirino Highway, City of San Jose del Monte",14.7912,121.074
LTFRB_51,2,"STI College Meycauayan, MacArthur Highway, City of Meycauayan",14.7289,120.961
LTFRB_4582,2,"Avacia Avenue, Montinlupa City",14.4245,121.024
LTFRB_507,2,"Un named Road near Langit Road, Caloocan City",14.7772,121.04
LTFRB_4979,2,Pureza LRT,14.6017324837,121.005038023
LTFRB_4961,2,Monumento LRT,14.6561,120.984
LTFRB_4611,2,"Evergreen, Bacoor City",14.4129,120.982
LTFRB_4830,2,"M H del Pilar Street, Rodriguez",14.7319,121.183
LTFRB_4612,2,"Hyacinth, Bacoor City",14.4125,120.984
LTFRB_4908,2,"Gov W Pascual Ave, Malabon City",14.6702,120.949
LTFRB_4642,2,"Salcedo, Makati City",14.5585,121.016
LTFRB_49,2,"Las Vegas Bar, MacArthur Highway, City of Meycauayan",14.7298,120.961
LTFRB_4956,2,Tayuman LRT,14.6168,120.983
LTFRB_4955,2,Bambang LRT,14.6109,120.982
LTFRB_4954,2,Doroteo Jose LRT,14.6053,120.982
LTFRB_486,2,"St Joseph, City of San Jose del Monte",14.7664,121.064
LTFRB_465,2,"San Jose Del Monte Lodge, Sta. Maria - Tungkong Mangga Rd, City of San Jose del Monte",14.7921,121.061
LTFRB_4953,2,Carriedo LRT,14.5991,120.981
LTFRB_4651,2,"Nueve du Febrero, Mandaluyong City",14.5869,121.041
LTFRB_4652,2,"Nueve du Febrero, Mandaluyong City",14.5866,121.043
LTFRB_4653,2,"Nueve du Febrero, Mandaluyong City",14.5845,121.045
LTFRB_4654,2,"National Centre for Mental Health, Nueve du Febrero, Mandaluyong City",14.5819,121.044
LTFRB_4655,2,"Nueve du Febrero, Mandaluyong City",14.58,121.044
LTFRB_484,2,"Tala Elementary School, St Joseph, City of San Jose del Monte",14.7665,121.068
LTFRB_4952,2,Central Terminal LRT,14.5928,120.982
LTFRB_4832,2,"La Loma Catholic Cemetary, Manila City",14.6441,120.99
LTFRB_466,2,"Sta. Maria - Tungkong Mangga Rd, City of San Jose del Monte",14.7923,121.059
LTFRB_4660,2,"J P Rizal, Mandaluyong City",14.5845,121.021
LTFRB_464,2,"Sta. Maria - Tungkong Mangga Rd, City of San Jose del Monte",14.7921,121.064
LTFRB_4909,2,"Gov W Pascual Ave, Malabon City",14.6709,120.953
LTFRB_4638,2,"Esperanza Street, Makati City",14.5515,121.021
LTFRB_4620,2,"Multinational Avenue, Paranaque City",14.4926,121.003
LTFRB_4613,2,"Mt Mayon, Bacoor City",14.4129,120.986
LTFRB_4960,2,5th Ave LRT ,14.6444,120.984
LTFRB_4959,2,R. Papa LRT,14.636,120.982
LTFRB_4958,2,Abad Santos LRT,14.6306,120.982
LTFRB_4617,2,"Multinational Avenue, Paranaque City",14.4967,121.0
LTFRB_4618,2,"Multinational Avenue, Paranaque City",14.4948,121.001
LTFRB_4619,2,"Multinational Avenue, Paranaque City",14.4942,121.003
LTFRB_462,2,"Fresh Garments Laundry, Sta. Maria - Tungkong Mangga Rd, City of San Jose del Monte",14.7926,121.069
LTFRB_4957,2,Blumentritt LRT,14.6228,120.983
LTFRB_4631,2,"Multinational Avenue, Paranaque City",14.54,120.988
LTFRB_494,2,"Un named Road near Old Zabarte, Caloocan City",14.7742,121.047
LTFRB_493,2,"Un named Road near Tatak Kubo, Caloocan City",14.7742,121.05
LTFRB_4625,2,"Multinational Avenue, Paranaque City",14.4908,121.002
LTFRB_4626,2,"Multinational Avenue, Paranaque City",14.4889,121.002
LTFRB_4628,2,"Diosdado Macapagal Blvd, Paranaque City",14.5496,120.986
LTFRB_4629,2,"Multinational Avenue, Paranaque City",14.5464,120.987
LTFRB_463,2,"Grotto Driveway / Sta. Maria - Tungkong Mangga Rd Intersection, City of San Jose del Monte",14.7918,121.067
LTFRB_4630,2,"Multinational Avenue, Paranaque City",14.5432,120.988
LTFRB_1076,2,"North Avenue, Quezon City",14.6542,121.036
LTFRB_585,2,"Deparo Road / Golden Shower Intersection, Caloocan City",14.739,121.03
LTFRB_586,2,"Deparo Road / Morning Glory Intersection, Caloocan City",14.7393,121.028
LTFRB_4127,2,"San Jose del Monte - Marilao Rd / M San Juan St, Marilao, Manila",14.7774,120.972
LTFRB_4106,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7865,120.998
LTFRB_4107,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7858,120.996
LTFRB_4108,2,"Prenza Dam, Marilao, Manila",14.7847,120.994
LTFRB_4109,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7844,120.993
LTFRB_411,2,"Quirino Highway, City of San Jose del Monte",14.8514,121.082
LTFRB_4110,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7844,120.992
LTFRB_4111,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7843,120.99
LTFRB_4112,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.784,120.989
LTFRB_4113,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7837,120.988
LTFRB_4114,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7835,120.986
LTFRB_4115,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.783,120.985
LTFRB_4116,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7824,120.984
LTFRB_644,2,"North Luzon Expressway, Caloocan City",14.7096,120.992
LTFRB_4118,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7818,120.981
LTFRB_4119,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7816,120.98
LTFRB_412,2,"Quirino Highway, City of San Jose del Monte",14.85,121.081
LTFRB_4120,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7813,120.979
LTFRB_4122,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7803,120.977
LTFRB_4124,2,"National Shrine of the Divine Mercy, Marilao, Manila",14.7792,120.975
LTFRB_4105,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7874,121.0
LTFRB_4104,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7885,121.002
LTFRB_4103,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7897,121.004
LTFRB_4094,2,"San Jose del Monte - Marilao Rd, City of San Jose del Monte, Manila",14.7947,121.025
LTFRB_4087,2,"Kairos Hospital, City of San Jose del Monte, Manila",14.8028,121.035
LTFRB_4088,2,"Muzon public Market, City of San Jose del Monte, Manila",14.8013,121.034
LTFRB_4089,2,"San Jose del Monte - Marilao Rd, City of San Jose del Monte, Manila",14.8004,121.033
LTFRB_409,2,"Bigte Private Market, Quirino Highway, City of San Jose del Monte",14.8559,121.085
LTFRB_4090,2,"San Jose del Monte - Marilao Rd, City of San Jose del Monte, Manila",14.7987,121.032
LTFRB_4091,2,"San Jose del Monte - Marilao Rd, City of San Jose del Monte, Manila",14.7976,121.031
LTFRB_4092,2,"School of Our Lady of La Salette, City of San Jose del Monte, Manila",14.7965,121.029
LTFRB_4093,2,"San Jose del Monte - Marilao Rd / Langit Rd, City of San Jose del Monte, Manila",14.7957,121.027
LTFRB_4095,2,"San Jose del Monte - Marilao Rd, City of San Jose del Monte, Manila",14.7942,121.023
LTFRB_4102,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7908,121.006
LTFRB_4096,2,"San Jose del Monte - Marilao Rd, City of San Jose del Monte, Manila",14.7938,121.021
LTFRB_4097,2,"San Jose del Monte - Marilao Rd, City of San Jose del Monte, Manila",14.7934,121.019
LTFRB_4098,2,"San Jose del Monte - Marilao Rd, City of San Jose del Monte, Manila",14.7929,121.016
LTFRB_4099,2,"San Jose del Monte - Marilao Rd, City of San Jose del Monte, Manila",14.7923,121.014
LTFRB_41,2,"St Mary's College, MacArthur Highway, City of Meycauayan",14.7395,120.96
LTFRB_410,2,"Quirino Highway, City of San Jose del Monte",14.8533,121.083
LTFRB_4100,2,"Escuela de Santo Padre Pio, Marilao, Manila",14.792,121.012
LTFRB_4101,2,"Our Lady of Mercy Quasi Parish, Marilao, Manila",14.7914,121.009
LTFRB_4126,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7782,120.973
LTFRB_1172,2,"Quirino Highway / Francisco Intersection, Quezon City",14.6655,121.006
LTFRB_4085,2,"San Jose del Monte - Marilao Rd, City of San Jose del Monte, Manila",14.8045,121.039
LTFRB_4130,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7752,120.971
LTFRB_4162,2,"North Luzon Expressway, Marilao, Manila",14.7894,120.949
LTFRB_4163,2,"North Luzon Expressway, Marilao, Manila",14.792,120.948
LTFRB_4164,2,"North Luzon Expressway, Marilao, Manila",14.7956,120.946
LTFRB_1165,2,"8th Street / 10th Avenue, Caloocan City",14.6513,120.99
LTFRB_4166,2,"North Luzon Expressway, Marilao, Manila",14.8018,120.943
LTFRB_4167,2,"North Luzon Expressway, Marilao, Manila",14.8051,120.941
LTFRB_4168,2,"North Luzon Expressway, Marilao, Manila",14.8035,120.941
LTFRB_4169,2,"North Luzon Expressway, Marilao, Manila",14.8012,120.942
LTFRB_417,2,"Del Monte / Quirino Highway Intersection, City of San Jose del Monte",14.8378,121.078
LTFRB_4170,2,"North Luzon Expressway, Marilao, Manila",14.7699,120.96
LTFRB_4171,2,"North Luzon Expressway, Marilao, Manila",14.7673,120.961
LTFRB_4172,2,"North Luzon Expressway, Marilao, Manila",14.7645,120.962
LTFRB_4173,2,"North Luzon Expressway, Marilao, Manila",14.7616,120.964
LTFRB_4174,2,"North Luzon Expressway, Marilao, Manila",14.7589,120.966
LTFRB_4175,2,"North Luzon Expressway, Marilao, Manila",14.7564,120.967
LTFRB_4176,2,"North Luzon Expressway, Marilao, Manila",14.7537,120.969
LTFRB_4177,2,"North Luzon Expressway, Marilao, Manila",14.7512,120.97
LTFRB_1164,2,"2nd Street / 10th Avenue, Caloocan City",14.6515,120.986
LTFRB_4179,2,"Congressional Rd, General Mariano Alvarez, Manila",14.3267,121.027
LTFRB_4161,2,"North Luzon Expressway, Marilao, Manila",14.7864,120.951
LTFRB_4160,2,"North Luzon Expressway, Marilao, Manila",14.7835,120.952
LTFRB_1166,2,"11th Steet / 10th Avenue, Caloocan City",14.6513,120.993
LTFRB_1169,2,"Quirino Highway, Quezon City",14.6625,121.001
LTFRB_4132,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7743,120.969
LTFRB_4134,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7735,120.967
LTFRB_4136,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7727,120.965
LTFRB_4138,2,"San Jose del Monte - Marilao Rd, Marilao, Manila",14.7719,120.963
LTFRB_414,2,"Quirino Highway, City of San Jose del Monte",14.8454,121.08
LTFRB_4141,2,"San Jose del Monte - Marilao Rd / North Luzon Expressway, Marilao, Manila",14.7722,120.96
LTFRB_1171,2,"Quirino Highway near Maximina Intersection, Quezon City",14.6648,121.004
LTFRB_117,2,"Truo Elementary School, Governor Fortunato Halili Avenue, Bocaue",14.8066,120.938
LTFRB_5008,2,Sucat PNR,14.4523843317,121.0509359837
LTFRB_4159,2,"North Luzon Expressway, Marilao, Manila",14.7808,120.954
LTFRB_4147,2,"North Luzon Expressway, Marilao, Manila",14.7735,120.958
LTFRB_4149,2,"North Luzon Expressway, Marilao, Manila",14.7722,120.958
LTFRB_415,2,"Quirino Highway, City of San Jose del Monte",14.8433,121.079
LTFRB_1167,2,"Kamantigue / 10th Avenue, Caloocan City",14.6512,120.995
LTFRB_64,2,"Mananday Tricycle and Pedicab Terminal, MacArthur Highway, Malanday, Valenzuela City",14.718,120.957
LTFRB_639,2,"Genteral Luis, Caloocan City",14.7131,120.999
LTFRB_4157,2,"North Luzon Expressway, Marilao, Manila",14.776,120.956
LTFRB_4158,2,"North Luzon Expressway, Marilao, Manila",14.778,120.955
LTFRB_4086,2,"San Jose del Monte - Marilao Rd, City of San Jose del Monte, Manila",14.8038,121.037
LTFRB_4084,2,"San Jose del Monte - Marilao Rd, City of San Jose del Monte, Manila",14.8051,121.041
LTFRB_1079,2,"Veterans Memorial Medical Centre, North Avenue, Quezon City",14.6531,121.041
LTFRB_657,2,North Luzon Expressway / Dulalia Intersection Valenzuela City,14.7224,120.985
LTFRB_1179,2,"Baesa Road, Quirino Highway, Quezon City",14.6732,121.005
LTFRB_4022,2,"Dr Eduardo V. Roquero Sr. Rd, City of San Jose del Monte, Manila",14.859,121.058
LTFRB_4023,2,"Dr Eduardo V. Roquero Sr. Rd, City of San Jose del Monte, Manila",14.8608,121.059
LTFRB_658,2,"North Luzon Expressway near Arty Subdivision, Valenzuela City",14.7243,120.984
LTFRB_4025,2,"Dr Eduardo V. Roquero Sr. Rd, City of San Jose del Monte, Manila",14.8611,121.061
LTFRB_4026,2,"Dr Eduardo V. Roquero Sr. Rd, City of San Jose del Monte, Manila",14.8623,121.063
LTFRB_4027,2,"Dr Eduardo V. Roquero Sr. Rd, City of San Jose del Monte, Manila",14.8629,121.064
LTFRB_4028,2,"Santo Rosario College, City of San Jose del Monte, Manila",14.8634,121.066
LTFRB_4029,2,"Dr Eduardo V. Roquero Sr. Rd, City of San Jose del Monte, Manila",14.864,121.068
LTFRB_403,2,"Ylayay, Manila",14.6068,120.968
LTFRB_4030,2,"Dr Eduardo V. Roquero Sr. Rd / Querino Highway, City of San Jose del Monte, Manila",14.8646,121.069
LTFRB_4031,2,"Quirino Highway, City of San Jose del Monte, Manila",14.8634,121.07
LTFRB_4032,2,"Quirino Highway, City of San Jose del Monte, Manila",14.8619,121.07
LTFRB_4033,2,"Quirino Highway, City of San Jose del Monte, Manila",14.8603,121.07
LTFRB_4034,2,"Quirino Highway, City of San Jose del Monte, Manila",14.8588,121.071
LTFRB_4035,2,"Quirino Highway, City of San Jose del Monte, Manila",14.8576,121.072
LTFRB_4036,2,"Quirino Highway, City of San Jose del Monte, Manila",14.8559,121.072
LTFRB_4037,2,"Quirino Highway, City of San Jose del Monte, Manila",14.8547,121.072
LTFRB_4038,2,"Quirino Highway, City of San Jose del Monte, Manila",14.8536,121.073
LTFRB_4020,2,"San Martin Elementary School, City of San Jose del Monte, Manila",14.8577,121.055
LTFRB_659,2,"North Luzon Expressway, Valenzuela City",14.7263,120.983
LTFRB_4019,2,"Balasing - San Jose Rd, City of San Jose del Monte, Manila",14.859,121.053
LTFRB_4009,2,"Sapang Palay - Muzon Road / Dr Eduardo V. Roquero Sr. Rd, City of San Jose del Monte, Manila",14.8464,121.042
LTFRB_4001,2,"Santa Maria San Jose del Monte Rd, Santa Maria, Manila",14.8429,121.035
LTFRB_4002,2,"Metro Gate San Jose, City of San Jose del Monte, Manila",14.8419,121.037
LTFRB_4003,2,"Santa Maria San Jose del Monte Rd, City of San Jose del Monte, Manila",14.8409,121.039
LTFRB_4004,2,"Santa Maria San Jose del Monte Rd, City of San Jose del Monte, Manila",14.84,121.041
LTFRB_1181,2,"Baesa Road / Reparo Road Intersection, Quirino Highway, Quezon City",14.6756,121.004
LTFRB_4006,2,"Sapang Palay - Muzon Road, City of San Jose del Monte, Manila",14.841,121.043
LTFRB_4007,2,"Sapang Palay - Muzon Road, City of San Jose del Monte, Manila",14.843,121.043
LTFRB_4008,2,"Sapang Palay - Muzon Road, City of San Jose del Monte, Manila",14.8448,121.043
LTFRB_1180,2,"Baesa Road, Quirino Highway, Quezon City",14.6744,121.005
LTFRB_4018,2,"Balasing - San Jose Rd, City of San Jose del Monte, Manila",14.8598,121.051
LTFRB_663,2,"North Luzon Expressway, City of Meycauayan",14.7359,120.978
LTFRB_662,2,"North Luzon Expressway, Valenzuela City",14.7336,120.979
LTFRB_661,2,"North Luzon Expressway, Valenzuela City",14.7311,120.981
LTFRB_660,2,"North Luzon Expressway, Valenzuela City",14.7291,120.982
LTFRB_66,2,"Marisyl School, MacArthur Highway, Malanday Valenzuela City",14.7155,120.958
LTFRB_4015,2,"Sapang Palay, City of San Jose del Monte, Manila",14.8558,121.047
LTFRB_4016,2,"Sapang Palay, City of San Jose del Monte, Manila",14.8573,121.048
LTFRB_4017,2,"VFR Phase 2 Elementary School, City of San Jose del Monte, Manila",14.8589,121.049
LTFRB_4039,2,"Quirino Highway, City of San Jose del Monte, Manila",14.8524,121.074
LTFRB_4040,2,"Quirino Highway, City of San Jose del Monte, Manila",14.8516,121.075
LTFRB_4083,2,"TRF Hotel, City of San Jose del Monte, Manila",14.807,121.042
LTFRB_4041,2,"Quirino Highway / Road 10, City of San Jose del Monte, Manila",14.8512,121.077
LTFRB_4065,2,"Unnamed Road, City of San Jose del Monte, Manila",14.8345,121.043
LTFRB_4066,2,"Unnamed Road, City of San Jose del Monte, Manila",14.8323,121.042
LTFRB_4067,2,"Unnamed Road, City of San Jose del Monte, Manila",14.8301,121.043
LTFRB_4068,2,"Unnamed Road / Dulong Bayan Rd, City of San Jose del Monte, Manila",14.8283,121.044
LTFRB_4069,2,"Unnamed Road, City of San Jose del Monte, Manila",14.8265,121.045
LTFRB_647,2,"Lakandula / Kabiling Intersection, Valenzuela City",14.7424,121.037
