stop_id,total_degree,stop_name,stop_lat,stop_lon
LTFRB_1942,4,"General Luna / Evangelista Intersection, Makati City",14.5448,121.011
LTFRB_914,4,"MH del Pilar Street, Rodriguez",14.7349,121.157
LTFRB_1931,4,"Washington / E.Jacinto Intersection, Makati City",14.5566,121.011
LTFRB_913,4,"MH del Pilar Street, Rodriguez",14.7345,121.159
LTFRB_912,4,"MH del Pilar Street, Rodriguez",14.7338,121.16
LTFRB_911,4,"MH del Pilar Street, Rodriguez",14.7333,121.161
LTFRB_910,4,"MH del Pilar Street / Sitio Yagit (Hillisde Subd.), Rodriguez",14.733,121.163
LTFRB_1940,4,"Calhoun / Evangelista Intersection, Makati City",14.5489,121.011
LTFRB_1941,4,"Gen. Mascardo / Evangelista Intersection, Makati City",14.5469,121.011
LTFRB_183,4,"Don Bastilio Bautista Boulevard, Malabon City",14.6846,120.943
LTFRB_929,4,"Gen. A Luna / Buenviaje Street Intersection, San Mateo",14.7162,121.137
LTFRB_1612,4,"Dasmariñas, Manila",14.5995,120.979
LTFRB_1746,4,"Park Ave, Lungsod ng Pasay",14.5456,120.997
LTFRB_1702,4,"Century Park, Un-named road near A.Mabini, Manila",14.5614,120.99
LTFRB_1704,4,"Roxas Blvd / Pablo Ocampo Sr., Manila",14.5596,120.987
LTFRB_1705,4,"Pedro Bukaneg, Manila",14.558,120.984
LTFRB_1706,4,"Pedro Bukaneg, Manila",14.5567,120.982
LTFRB_1707,4,"Vicente Sotto, Lungsod ng Pasay, Manila",14.5547,120.981
LTFRB_1708,4,"Atang Dela Rama, Lungsod ng Pasay, Manila",14.5516,120.983
LTFRB_1709,4,"Atang Dela Rama, Lungsod ng Pasay, Manila",14.5486,120.983
LTFRB_171,4,"J. P Rizal, Obando",14.7013,120.944
LTFRB_951,4,"Gen. A Luna, San Mateo",14.6831,121.116
LTFRB_1716,4,"Leveriza, Lungsod ng Pasay",14.5561,120.994
LTFRB_1717,4,"Menlo / Leveriza Intersection, Lungsod ng Pasay",14.5597,120.993
LTFRB_950,4,"Gen. A Luna, San Mateo",14.6846,121.116
LTFRB_95,4,"CDC Manufacturing, MacArthur Highway, Malabon City",14.67,120.982
LTFRB_172,4,"J. P Rizal, Obando",14.6992,120.946
LTFRB_949,4,"St Matthews College, Gen. A Luna, San Mateo",14.6866,121.116
LTFRB_1724,4,"Burgos Street, Lungsod ng Pasay",14.5504,121.0
LTFRB_1727,4,"Dominga St, Lungsod ng Pasay",14.5605,120.997
LTFRB_173,4,"Flamengco Street, Malabon City",14.7036,120.942
LTFRB_174,4,"Panghulo Chapel, Flamengco Street, Malabon City",14.6974,120.948
LTFRB_170,4,"Obando Grill, J. P Rizal, Obando",14.7047,120.941
LTFRB_17,4,"RAF Motorcycle, MacArthur Highway, Bocaue, Bulacan",14.7914,120.932
LTFRB_1691,4,"Leon Guinto Sr / C.Aragon Intersection., Manila",14.5693,120.993
LTFRB_165,4,"J. P Rizal, Obando",14.7279,120.924
LTFRB_162,4,"F. Balagtas / M Jacinto, Obando",14.7309,120.922
LTFRB_163,4,"F. Balagtas, Obando",14.7332,120.92
LTFRB_1632,4,"Antonio C. Delgado, Manila",14.586,120.971
LTFRB_959,4,"Batasan - San Mateo, Quezon City",14.6838,121.105
LTFRB_164,4,"Sto. Nino Chapel, F. Balagtas, Obando",14.7355,120.918
LTFRB_1643,4,"Padre Burgos St / Anda Intersection, Manila",14.5939,120.978
LTFRB_1648,4,"Natividad Almeda-Lopez , Manila",14.5904,120.984
LTFRB_958,4,"Batasan - San Mateo, Quezon City",14.6828,121.106
LTFRB_166,4,"Tawiran Public Clinic, Tawiran Road, Obando",14.7444,120.911
LTFRB_952,4,"Tropical Hut, Gen. A Luna, San Mateo",14.6817,121.115
LTFRB_957,4,"Batasan - San Mateo, Quezon City",14.6817,121.107
LTFRB_167,4,"Tawiran Road, Obando",14.7424,120.912
LTFRB_1670,4,"Marcelo H. del Pilar, Manila",14.5683,120.985
LTFRB_1671,4,"Sta. Monica / A.Mabini Intersection, Manila",14.5762,120.982
LTFRB_1672,4,"A.Mabini, Manila",14.5733,120.983
LTFRB_956,4,"Batasan - San Mateo, Quezon City",14.6805,121.108
LTFRB_168,4,"Tawiran Road, Obando",14.7403,120.914
LTFRB_1687,4,"President Quirino Ave / Leveriza Intersection, Manila",14.5679,120.99
LTFRB_1741,4,"Marina Way, Lungsod ng Pasay",14.5333,120.985
LTFRB_1749,4,"Leveriza, Lungsod ng Pasay",14.5492,120.996
LTFRB_1827,4,"Casiama, Quezon City",14.6126,121.013
LTFRB_948,4,"Gen. A Luna, San Mateo",14.6883,121.117
LTFRB_18,4,"Jesus Is Lord College and Prayer Garden, Bocaue, Bulacan",14.7867,120.932
LTFRB_180,4,"Navarette Road, Malabon City",14.6902,120.947
LTFRB_936,4,"Gen. A Luna, San Mateo",14.7057,121.128
LTFRB_935,4,"Gen. A Luna / Sumulong Street, San Mateo",14.7071,121.129
LTFRB_1804,4,"Sergio H. Loyola St, Manila",14.6056,120.991
LTFRB_1805,4,"R.Papa, Manila",14.6031,120.989
LTFRB_934,4,"Gen. A Luna, San Mateo",14.7074,121.131
LTFRB_181,4,"Don Bastilio Bautista Boulevard, Malabon City",14.6885,120.945
LTFRB_933,4,"Gen. A Luna, San Mateo",14.709,121.132
LTFRB_932,4,"Gen. A Luna / Curayao Intersection, San Mateo",14.7103,121.133
LTFRB_1812,4,"G Tuazon, Manila",14.6068,121.003
LTFRB_1813,4,"G Tuazon / Masbate Intersection, Manila",14.6087,121.004
LTFRB_1814,4,"G Tuazon / Gerardo Intersection, Manila",14.6109,121.005
LTFRB_931,4,"MALTC Bus Station, Gen. A Luna, San Mateo",14.7121,121.134
LTFRB_1818,4,"Ramon Magsaysay Blvd, Manila",14.6016,121.002
LTFRB_930,4,"Gen. A Luna, San Mateo",14.7141,121.135
LTFRB_182,4,"Don Bastilio Bautista Boulevard, Malabon City",14.6864,120.944
LTFRB_1825,4,"L Roces, Quezon City",14.6072,121.014
LTFRB_1826,4,"A Santol / San Cristobal, Quezon City",14.6101,121.013
LTFRB_1797,4,"M. Earnshaw, Manila",14.6041,120.993
LTFRB_1793,4,"Tuberias, Manila",14.5995,120.998
LTFRB_1791,4,"Tuberias, Manila",14.5983,120.993
LTFRB_940,4,"Gen. A Luna, San Mateo",14.7001,121.124
LTFRB_1754,4,"Tramo, Lungsod ng Pasay",14.5381,121.003
LTFRB_947,4,"Gen. A Luna, San Mateo",14.6905,121.117
LTFRB_946,4,"Gen. A Luna, San Mateo",14.6925,121.117
LTFRB_944,4,"Zamora Street, Gen. A Luna Intersection, San Mateo",14.6955,121.117
LTFRB_176,4,"F. Navarette Street, Malabon City",14.6966,120.951
LTFRB_942,4,"Gen. A Luna, San Mateo",14.6973,121.121
LTFRB_941,4,"Gen. A Luna, San Mateo",14.6985,121.123
LTFRB_1764,4,"D.Jorge, Lungsod ng Pasay",14.547,121.006
LTFRB_1772,4,"Farnecio / Arlegui, Manila",14.5955,120.989
LTFRB_937,4,"Ed Hardware and Construction Supply, Gen. A Luna, San Mateo",14.7042,121.127
LTFRB_1776,4,"Carlos Palanca Sr, Manila",14.5949,120.984
LTFRB_1779,4,"R Hidalgo, Manila",14.5982,120.986
LTFRB_178,4,"J. P Rizal / Decena, Obando",14.6996,120.951
LTFRB_1780,4,"Globo de Oro, Manila",14.5962,120.985
LTFRB_939,4,"Gen. A Luna / Junes Street Intersection, San Mateo",14.7009,121.125
LTFRB_1788,4,"Jose P Laurel Sr, Manila",14.5927,120.992
LTFRB_938,4,"Buenviaje Compound, Gen. A Luna, San Mateo",14.7026,121.126
LTFRB_179,4,"Navarette Road, Malabon City",14.6924,120.948
LTFRB_2004,4,"Manila South Cemetery, Kalayaan Ave, Makati City, Manila",14.5677,121.021
LTFRB_2005,4,"Kalayaan Ave, Makati City, Manila",14.5672,121.022
LTFRB_9,4,"Antonio Roque, MacArthur Highway, Balagtas",14.8145,120.911
LTFRB_2245,4,"Kalayaan Ave / Mayaman Intersection, Quezon City, Manila",14.647,121.052
LTFRB_2224,4,"J.P. Rizal / D. Tirona Intersection, Quezon City, Manila",14.6204,121.072
LTFRB_2225,4,"J.P. Rizal, Quezon City, Manila",14.6185,121.071
LTFRB_2226,4,"J.P. Rizal, Quezon City, Manila",14.6164,121.07
LTFRB_2227,4,"J.P. Rizal, Quezon City, Manila",14.615,121.068
LTFRB_2228,4,"J.P. Rizal / Kalantiaw Intersection, Quezon City, Manila",14.6156,121.066
LTFRB_2229,4,"J.P. Rizal / Bayanin Rd Intersection, Quezon City, Manila",14.6176,121.066
LTFRB_223,4,"Navotas Elementary School, M. Naval, City of Navotas",14.6626,120.945
LTFRB_865,4,"Payatas Road, Quezon City",14.7222,121.109
LTFRB_864,4,"Payatas Road, Quezon City",14.7231,121.107
LTFRB_863,4,"Payatas Road, Quezon City",14.7232,121.105
LTFRB_862,4,"Payatas Road, Quezon City",14.7223,121.103
LTFRB_3361,4,"E Bank Rd, Taytay, Manila",14.566,121.109
LTFRB_861,4,"Payatas Road, Quezon City",14.7211,121.102
LTFRB_860,4,"Payatas Road, Quezon City",14.7201,121.1
LTFRB_86,4,"Macro LPG, MacArthur Highway, Valenzuela City",14.6886,120.975
LTFRB_224,4,"Gov. Andres Pascual High School, M. Naval, City of Navotas",14.664,120.945
LTFRB_2241,4,"Kalayaan Ave, Quezon City, Manila",14.6381,121.055
LTFRB_2242,4,"Kalayaan Ave, Quezon City, Manila",14.6404,121.055
LTFRB_2243,4,"Kalayaan Ave, Quezon City, Manila",14.6426,121.054
LTFRB_2223,4,"Quirino Memorial Medical Cener, J.P. Rizal Street, Quezon City, Manila",14.6223,121.072
LTFRB_2222,4,"J.P. Rizal Street / A.Luma Intersection, Quezon City, Manila",14.6242,121.071
LTFRB_2221,4,"J.P. Rizal Street / T. Alonzo St Intersection, Quezon City, Manila",14.6256,121.071
LTFRB_221,4,"Governor Pascual, City of Navotas",14.6585,120.945
LTFRB_872,4,"Payatas Road, Quezon City",14.7283,121.117
LTFRB_871,4,"Payatas Road, Quezon City",14.7275,121.116
LTFRB_870,4,"Payatas Road, Quezon City",14.7266,121.114
LTFRB_87,4,"MacArthur Highway / Cayetano Intersection, Valenzuela City",14.6852,120.977
LTFRB_22,4,"Blue Castle Bar, Marilao",14.7726,120.94
LTFRB_869,4,"Payatas Road, Quezon City",14.7255,121.113
LTFRB_2201,4,"Anonas / Marang Intersection, Quezon City, Manila",14.6309,121.061
LTFRB_2207,4,"Aurora Blvd / P. Burgos, Quezon City, Manila",14.6298252226,121.0703015327
LTFRB_2211,4,"Narra, Quezon City, Manila",14.6304,121.065
LTFRB_2220,4,"J.P. Rizal Street / C. Aguinaldo Intersection, Quezon City, Manila",14.6274,121.07
LTFRB_868,4,"Payatas Road, Quezon City",14.7235,121.113
LTFRB_2214,4,"Aguho / Almasiga Intersection, Quezon City, Manila",14.6326,121.064
LTFRB_867,4,"Payatas Road, Quezon City",14.7221,121.113
LTFRB_866,4,"Payatas Road, Quezon City",14.7215,121.111
LTFRB_2217,4,"Narra, Quezon City, Manila",14.6328,121.068
LTFRB_2218,4,"Narra, Quezon City, Manila",14.6317249344,121.0692930222
LTFRB_2219,4,"Molave, Quezon City, Manila",14.6303,121.069
LTFRB_222,4,"Church of Jesus Christ of Latter-Day Saints, M. Naval, City of Navotas",14.6608,120.946
LTFRB_2244,4,"Kalayaan Ave, Quezon City, Manila",14.645,121.053
LTFRB_225,4,"Iglesia Ni Cristo, M. Naval, City of Navotas",14.6667,120.944
LTFRB_2010,4,"Metropolitan Ave / South Avenue, Makati City, Manila",14.5643,121.016
LTFRB_2253,4,"Matapang / Mapang-akit St Intersection, Quezon City, Manila",14.6402,121.05
LTFRB_229,4,"Immaculate Memorial Garden, Gov. Pascual, City of Navotas",14.6639,120.942
LTFRB_2290,4,"Bradco / Diosdado Macapagal Blvd Intersection, Lungsod ng Pasay, Manila",14.5292,120.99
LTFRB_2292,4,"Diosdado Macapagal Blvd, Lungsod ng Pasay, Manila",14.524,120.99
LTFRB_2297,4,"Diosdado Macapagal Blvd, Parañaque City, Manila",14.5117,120.99
LTFRB_2298,4,"Diosdado Macapagal Blvd, Parañaque City, Manila",14.5087,120.989
LTFRB_2299,4,"Diosdado Macapagal Blvd / Pacific Avenue Intersection, Parañaque City, Manila",14.506,120.988
LTFRB_23,4,"MacArthur Highway, Marilao",14.7754,120.939
LTFRB_230,4,"Daang Hari Elementary School, Gov. Pascual, City of Navotas",14.666,120.941
LTFRB_2304,4,"Roxas Blvd / Jose Abad Santos Intersection, Parañaque City, Manila",14.5236,120.994
LTFRB_2305,4,"Roxas Blvd, Parañaque City, Manila",14.5213,120.994
LTFRB_2308,4,"Manila-Cavite Expressway, Parañaque City, Manila",14.5112,120.992
LTFRB_2309,4,"Manila-Cavite Expressway, Parañaque City, Manila",14.5083,120.992
LTFRB_231,4,"Gov. Pascual / Daang Hari Street Intersection,  City of Navotas",14.6677,120.94
LTFRB_2312,4,"Manila-Cavite Expressway, Parañaque City, Manila",14.4991,120.989
LTFRB_2318,4,"Manila-Cavite Expressway, Las Piñas City, Manila",14.4829,120.979
LTFRB_232,4,"Navotas Municipal High School Annex, Gov. Pascual, City of Navotas",14.6695,120.939
LTFRB_2323,4,"Russel Avenue, Lungsod ng Pasay, Manila",14.5338,120.995
LTFRB_2326,4,"Cuneta Avenue, Lungsod ng Pasay, Manila",14.5367,120.999
LTFRB_2327,4,"Taft Avenue Extension, Lungsod ng Pasay, Manila",14.5335,120.998
LTFRB_850,4,"Regalado / Dahlia Intersection, Quezon City",14.6999,121.068
LTFRB_2286,4,"Maningning / V. Luna Ave Intersection, Quezon City, Manila",14.6353,121.057
LTFRB_2283,4,"Scout Tobias / Timog Ave Intersection, Quezon City, Manila",14.6358,121.031
LTFRB_2264,4,"Katipunan Ave, Quezon City, Manila",14.6551,121.074
LTFRB_2254,4,"Mapang-akit St, Quezon City, Manila",14.638,121.049
LTFRB_2256,4,"V. Luna Hospital, V. Luna Ave, Quezon City, Manila",14.6366,121.053
LTFRB_859,4,"Payatas Road, Quezon City",14.7183,121.101
LTFRB_858,4,"Payatas Road, Quezon City",14.7163,121.1
LTFRB_2259,4,"Tandang Sora Ave, Quezon City, Manila",14.6644,121.072
LTFRB_226,4,M. Naval / Ignacio Intersection City of Navotas,14.6682,120.943
LTFRB_2260,4,"Capitol Hills Dr / Tandang Sora Ave Intersection, Quezon City, Manila",14.6632,121.074
LTFRB_2261,4,"Tandang Sora Ave, Quezon City, Manila",14.6613,121.076
LTFRB_2265,4,"University Ave, Quezon City, Manila",14.6548,121.059
LTFRB_2282,4,"Manuel A Roxas High School, Scout Chuatoco, Quezon City, Manila",14.6286,121.025
LTFRB_857,4,"Payatas Road, Quezon City",14.7152,121.098
LTFRB_227,4,"Gov. Pascual / E. Tuazon Street Intersection, City of Navotas",14.6611,120.944
LTFRB_856,4,"Payatas Road, Quezon City",14.7148,121.097
LTFRB_855,4,"Payatas Road near Molave Street, Quezon City",14.7141,121.095
LTFRB_854,4,"Payatas Road, Quezon City",14.7143,121.093
LTFRB_853,4,"Payatas Road, Quezon City",14.7134,121.09
LTFRB_228,4,"Gov. Pascual / Los Martires Street Intersection, City of Navotas",14.6619,120.944
LTFRB_852,4,"Payatas Road, Quezon City",14.7112,121.091
LTFRB_2192,4,"Ermin Garcia Ave / Albany Intersection, Quezon City, Manila",14.628,121.057
LTFRB_2189,4,"18th Ave, Quezon City, Manila",14.6139,121.064
LTFRB_873,4,"Payatas Road, Quezon City",14.7297,121.118
LTFRB_874,4,"Payatas Road, Quezon City",14.7288,121.119
LTFRB_2049,4,"Boni Ave / F. Ortigas Intersection, Mandaluyong City, Manila",14.5839,121.028
LTFRB_891,4,"Mayon Avenue near Tagumoay National High School, Rodriguez",14.7455,121.13
LTFRB_2052,4,"S. Laurel / Shaw Blvd Intersection, Mandaluyong City, Manila",14.588,121.045
LTFRB_206,4,"Malabon Central United Methodist Church,",14.6623,120.95
LTFRB_890,4,"Mayon Avenue, Rodriguez",14.7443,121.129
LTFRB_2062,4,"Rizal Technological Universitty, Basilan / Boni Avenue, Mandaluyong City, Manila",14.5751,121.042
LTFRB_2063,4,"Boni Ave, Mandaluyong City, Manila",14.5766,121.04
LTFRB_2064,4,"Mandaluyong City Medical Center, Boni Ave / Sto Rosario Intersection, Mandaluyong City, Manila",14.5763,121.035
LTFRB_2066,4,"Antipolo / Hormiga Intersection, Makati City, Manila",14.571,121.026
LTFRB_2067,4,"S Osmeña / Angono Intersection, Makati City, Manila",14.5714,121.027
LTFRB_2069,4,"P.Oliveros, Mandaluyong City, Manila",14.5715,121.041
LTFRB_2073,4,"Lopez Jaena / Eulogio Rodriguez Sr Ave Intersection, Manila",14.6183,121.008
LTFRB_2077,4,"Eulogio Rodriguez Sr. Ave / La Florilla Intersection, Quezon City, Manila",14.6203,121.02
LTFRB_2078,4,"Trinity College Of Quezon City, Eulogio Rodriguez Sr. Ave, Quezon City, Manila",14.6211,121.022
LTFRB_2086,4,"Eulogio Rodriguez Sr. Ave, Quezon City, Manila",14.6218,121.048
LTFRB_2087,4,"Gregorio Araneta Ave, Quezon City, Manila",14.6216,121.015
LTFRB_2088,4,"Gregorio Araneta Ave / Kaliraya, Quezon City, Manila",14.6245,121.015
LTFRB_889,4,"Forst Lawn Memorial Park, Mayon Avenue, Rodriguez",14.7432,121.129
LTFRB_2099,4,"Hyacinth, Quezon City, Manila",14.6283,121.024
LTFRB_892,4,"Tagumoay Elementary School, Mayon Avenue, Rodriguez",14.7466,121.131
LTFRB_893,4,"Mayon Avenue, Rodriguez",14.7481,121.131
LTFRB_894,4,"Mayon Avenue, Rodriguez",14.7491,121.131
LTFRB_203,4,"Gen. Luna St., Bgy. Ibaba, Malabon City",14.666,120.949
LTFRB_899,4,"Mayon Avenue, Rodriguez",14.7549,121.134
LTFRB_2013,4,"J.P. Rizal Ave / F.Zobel Intersection, Makati City, Manila",14.5689,121.027
LTFRB_898,4,"Mayon Avenue, Rodriguez",14.7538,121.133
LTFRB_897,4,"Mayon Avenue, Rodriguez",14.7521,121.132
LTFRB_2020,4,"Dr Jose P. Rizal Ave, Makati City, Manila",14.567,121.038
LTFRB_2024,4,"Coronado / E.Pantaleon Intersection, Makati City, Manila",14.5681,121.034
LTFRB_2025,4,"Coronado / E.Pantaleon Intersection, Makati City, Manila",14.5699,121.035
LTFRB_2029,4,"Coronado, Mandaluyong City, Manila",14.5707,121.031
LTFRB_2030,4,"Coronado, Mandaluyong City, Manila",14.5721,121.03
LTFRB_895,4,"Mayon Avenue, Rodriguez",14.75,121.132
LTFRB_2031,4,"Coronado / Rte Rev. G. Aglipay Intersection, Mandaluyong City, Manila",14.5734,121.028
LTFRB_2032,4,"Rte Rev. G. Aglipay, Mandaluyong City, Manila",14.5766,121.027
LTFRB_2033,4,"Primo Cruz / M. Lerma Intersection, Mandaluyong City, Manila",14.579,121.028
LTFRB_2035,4,"Primo Cruz / Ballesteros Intersection, Mandaluyong City, Manila",14.5834,121.031
LTFRB_2036,4,"F. Ortigas, Mandaluyong City, Manila",14.586,121.032
LTFRB_204,4,"Gen. Luna St. / Vidal Intersection, Malabon City",14.664,120.95
LTFRB_2042,4,"Jose Rizal University, J Fabella St, Mandaluyong City, Manila",14.5919,121.029
LTFRB_896,4,"Mayon Avenue, Rodriguez",14.7512,121.131
LTFRB_21,4,"MacArthur Highway, Bocaue, Bulacan",14.778,120.937
LTFRB_888,4,"Mayon Avenue, Rodriguez",14.7419,121.128
LTFRB_2105,4,"Timog Ave / Scout Tuason Intersection, Quezon City, Manila",14.6353,121.033
LTFRB_2161,4,"Col. Bonny Serrano / 8th Avenue Intersection, Quezon City, Manila",14.6116,121.058
LTFRB_2149,4,"Ortigas Ave, San Juan, Manila",14.6034,121.044
LTFRB_215,4,"Malabon Public Market, Estrella, Malabon City",14.6559,120.951
LTFRB_2150,4,"Ortigas Ave, San Juan, Manila",14.6016,121.047
LTFRB_2152,4,"Ortigas Ave, San Juan, Manila",14.5981,121.052
LTFRB_2153,4,"Ortigas Ave, San Juan, Manila",14.5963,121.054
LTFRB_879,4,"Payatas Road, Rodriguez",14.729,121.124
LTFRB_2157,4,"1st West Crame, San Juan, Manila",14.6063,121.051
LTFRB_2158,4,"PNP Firing Range, 1st West Crame, Quezon City, Manila",14.6082,121.051
LTFRB_2162,4,"Squires Bingham International, Col. Bonny Serrano, Quezon City, Manila",14.6121,121.06
LTFRB_2143,4,"Pinaglabanan Elementary School, Pinaglabanan, San Juan, Manila",14.6039,121.031
LTFRB_2166,4,"PC Excellent Computer House, 13th Ave, Quezon City, Manila",14.6171,121.059
LTFRB_878,4,"Payatas Road, Rodriguez",14.7275,121.123
LTFRB_217,4,"Navotas Fire Station, M. Naval, City of Navotas",14.6569,120.948
LTFRB_877,4,"Payatas Road, Rodriguez",14.7261,121.122
LTFRB_2172,4,"8th Ave, Quezon City, Manila",14.6159,121.056
LTFRB_2174,4,"General Romulo Ave ,Quezon City, Manila",14.6216,121.057
LTFRB_876,4,"Payatas Road, Rodriguez",14.7265,121.121
LTFRB_875,4,"Payatas Road, Rodriguez",14.7272,121.12
LTFRB_2145,4,"Santolan Rd, San Juan, Manila",14.6049,121.036
LTFRB_2142,4,"P. A. Bernardo, Quezon City, Manila",14.6191,121.049
LTFRB_2106,4,"Scout Limbaga, Quezon City, Manila",14.6332,121.035
LTFRB_2128,4,"Ermin Garcia Ave, Quezon City, Manila",14.628,121.049
LTFRB_887,4,"Mayon Avenue, Rodriguez",14.7405,121.128
LTFRB_2113,4,"Scout Ybardolaza / Scout Fernandez Intersection, Quezon City, Manila",14.6317,121.039
LTFRB_2114,4,"Scout Ybardolaza / Timog Ave Intersection, Quezon City, Manila",14.634,121.04
LTFRB_2115,4,"Timog Ave, Quezon City, Manila",14.6332,121.042
LTFRB_2118,4,"Kamuning Rd / Scout Rallos Extension Intersection, Quezon City, Manila",14.6304,121.045
LTFRB_212,4,"Malabon Sports Centre, F. Sevilla Street, Malabon City",14.6581,120.951
LTFRB_2121,4,"Kamias Rd / K-I Intersection, Quezon City, Manila",14.6325,121.052
LTFRB_2127,4,"New York Ave / Montreal Intersection, Quezon City, Manila",14.6259,121.049
LTFRB_886,4,"Mayon Avenue, Rodriguez",14.739,121.127
LTFRB_88,4,"SM Center Valenzuela, MacArthur Highway, Valenzuela City",14.6862,120.976
LTFRB_885,4,"Mayon Avenue, Rodriguez",14.7374,121.127
LTFRB_884,4,"Mayon Avenue, Rodriguez",14.7359,121.127
LTFRB_2132,4,"12th / Dona Juana S. Rodriguez Ave Intersection, Quezon City, Manila",14.6205,121.028
LTFRB_882,4,"Payatas Road, Rodriguez",14.7331,121.126
LTFRB_881,4,"Payatas Road, Rodriguez",14.7317,121.126
LTFRB_2136,4,"N.Domingo, San Juan, Manila",14.6104,121.031
LTFRB_880,4,"Payatas Road, Rodriguez",14.7301,121.125
LTFRB_214,4,"Malabon Public Market, F. Sevilla Street, Malabon City",14.6565,120.951
LTFRB_1617,4,"T. Pinpin Street / Escolta Intersection, Manila",14.5981,120.979
LTFRB_161,4,"Paliwas Road / Pedro B Jacinto Street Intersection, Obando",14.7383,120.916
LTFRB_85,4,"Karuhatan Public Market, MacArthur Highway, Valenzuela City",14.6899,120.974
LTFRB_1189,4,"Roxas, Quirino Highway, Quezon City",14.6797,121.01
LTFRB_1166,4,"11th Steet / 10th Avenue, Caloocan City",14.6513,120.993
LTFRB_1167,4,"Kamantigue / 10th Avenue, Caloocan City",14.6512,120.995
LTFRB_5009,4,Pacita Complex PNR,14.3468973221,121.0635101795
LTFRB_117,4,"Truo Elementary School, Governor Fortunato Halili Avenue, Bocaue",14.8066,120.938
LTFRB_1171,4,"Quirino Highway near Maximina Intersection, Quezon City",14.6648,121.004
LTFRB_1172,4,"Quirino Highway / Francisco Intersection, Quezon City",14.6655,121.006
LTFRB_1174,4,"Quirino Highway, Quezon City",14.6683,121.009
LTFRB_1175,4,"Pascual Memorial Elementary School, Quirino Highway, Quezon City",14.6697,121.01
LTFRB_1176,4,"Baesa Road, Quirino Highway, Quezon City",14.6682,121.007
LTFRB_1177,4,"Baesa Road / Faith Intersection, Quirino Highway, Quezon City",14.6699,121.006
LTFRB_1178,4,"Baesa Road, Quirino Highway, Quezon City",14.6716,121.006
LTFRB_1179,4,"Baesa Road, Quirino Highway, Quezon City",14.6732,121.005
LTFRB_1180,4,"Baesa Road, Quirino Highway, Quezon City",14.6744,121.005
LTFRB_1181,4,"Baesa Road / Reparo Road Intersection, Quirino Highway, Quezon City",14.6756,121.004
LTFRB_1182,4,"General Hospital, Baesa Road, Quirino Highway, Quezon City",14.6769,121.005
LTFRB_1183,4,"Baesa Educational Foundation, Baesa Road, Quirino Highway, Quezon City",14.6777,121.006
LTFRB_1184,4,"Baesa Road / Aquino Street Intersection, Quirino Highway, Quezon City",14.6783,121.007
LTFRB_1185,4,"Baesa Road / Julieta Street Intersection, Quirino Highway, Quezon City",14.6789,121.007
LTFRB_1186,4,"Baesa Road / Barnachea Compund Intersection, Quirino Highway, Quezon City",14.6794,121.008
LTFRB_1165,4,"8th Street / 10th Avenue, Caloocan City",14.6513,120.99
LTFRB_1164,4,"2nd Street / 10th Avenue, Caloocan City",14.6515,120.986
STOP_881609,4,San Pedro PNR,14.3645668301,121.0538005829
LTFRB_114,4,"Governor Fortunato Halili Avenue, Bocaue",14.7994,120.931
LTFRB_1126,4,"North Luzon Expressway, Valenzuela City",14.6871,121.001
LTFRB_1127,4,"North Luzon Expressway, Valenzuela City",14.6853,121.001
LTFRB_1128,4,"North Luzon Expressway, Valenzuela City",14.6839,121.001
LTFRB_1130,4,"North Luzon Expressway, Valenzuela City",14.6801,121.001
LTFRB_1131,4,"North Luzon Expressway near NLEX Complex, Caloocan City",14.6779,121.0
LTFRB_1134,4,"North Luzon Expressway, Caloocan City",14.6718,121.001
LTFRB_1135,4,"North Luzon Expressway near Eternal Gardens Memorial Park, Caloocan City",14.67,121.0
LTFRB_1138,4,"North Luzon Expressway, Caloocan City",14.6641,121.0
LTFRB_1144,4,"Malolos Avenue / Milagrosa Intersection, Caloocan City",14.6662,120.999
LTFRB_116,4,"Academia de Sta. Cruz,Governor Fortunato Halili Avenue, Bocaue",14.805,120.935
LTFRB_1146,4,"Malolos Avenue, Caloocan City",14.6649,120.997
LTFRB_1147,4,"Malolos Avenue / General Tirona Intersection, Caloocan City",14.6639,120.996
LTFRB_1148,4,"General Tirona Intersection, Caloocan City",14.662,120.997
LTFRB_115,4,"Governor Fortunato Halili Avenue, Bocaue",14.8017,120.933
LTFRB_1150,4,"General Tirona Intersection, Caloocan City",14.6583,120.997
LTFRB_1153,4,"Epifanio de los Santos Avenue / Gen Malvar Intersection , Caloocan City",14.6573,120.993
STOP_881854,4,Golden City 1 PNR,14.336450869,121.0752904415
STOP_881853,4,Muntinlupa PNR ,14.3892498355,121.0476100445
LTFRB_1187,4,"Immaculate Mother Learning Center, Baesa Road, Quirino Highway, Quezon City",14.6802,121.009
LTFRB_119,4,"Shell Fuel Station, Governor Fortunato Halili Avenue, Bocaue",14.808,120.943
LTFRB_1123,4,"North Luzon Expressway / Mindanao Avenue, Valenzuela City",14.6932,121.0
LTFRB_5008,4,Sucat PNR,14.4523843317,121.0509359837
LTFRB_1217,4,"Engineering / Legal Intersection, Quezon City",14.6721,121.023
LTFRB_5004,4,FTI Complex PNR,14.5063399351,121.0355508327
LTFRB_1220,4,"Benefits / GSIS Avenue, Quezon City",14.6721,121.018
LTFRB_5002,4,Nichols PNR,14.5235605797,121.0262811184
LTFRB_5001,4,EDSA PNR ,14.5407175724,121.0169684887
